track_uri,track_name,artist_name,artist_uri,album,track_pop,year_released,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre
3T5Qp0PzqIVHw3tY1QIjyU,Dracula,Mystic Prophecy,5kUzPpkPyNpxRYd66c8nYG,Dracula,41,2020-01-03,0.474,0.925,1,-4.483,1,0.0653,3.84e-06,0.000109,0.139,0.528,94.975,audio_features,3T5Qp0PzqIVHw3tY1QIjyU,spotify:track:3T5Qp0PzqIVHw3tY1QIjyU,https://api.spotify.com/v1/tracks/3T5Qp0PzqIVHw3tY1QIjyU,https://api.spotify.com/v1/audio-analysis/3T5Qp0PzqIVHw3tY1QIjyU,201960,4,heavy_metal
3AZoyMf5d6CvZowm2sa5y4,I Am Alive,Primal Fear,1yfiDL3YUEJlQCgb5Pun6g,I Am Alive,0,2020-06-19,0.517,0.98,7,-4.011,1,0.102,1.97e-06,0.00191,0.0758,0.0422,110.023,audio_features,3AZoyMf5d6CvZowm2sa5y4,spotify:track:3AZoyMf5d6CvZowm2sa5y4,https://api.spotify.com/v1/tracks/3AZoyMf5d6CvZowm2sa5y4,https://api.spotify.com/v1/audio-analysis/3AZoyMf5d6CvZowm2sa5y4,274827,4,heavy_metal
2efGNmXPzR0QP2mahBefqc,Let Me Fall Apart,Light The Torch,6RIRplpyp79REfeBrvW8rH,Let Me Fall Apart,0,2021-06-04,0.431,0.88,9,-5.464,1,0.0858,0.000139,0.00132,0.242,0.212,154.997,audio_features,2efGNmXPzR0QP2mahBefqc,spotify:track:2efGNmXPzR0QP2mahBefqc,https://api.spotify.com/v1/tracks/2efGNmXPzR0QP2mahBefqc,https://api.spotify.com/v1/audio-analysis/2efGNmXPzR0QP2mahBefqc,207844,4,heavy_metal
3uBjEUnGmq3JOhCEjFzHw8,The Undertaker,Accept,3JDIAtVrJdQ7GFOX26LYpv,The Undertaker,41,2020-10-02,0.625,0.737,4,-8.438,0,0.0351,0.00939,0.0205,0.228,0.224,124.999,audio_features,3uBjEUnGmq3JOhCEjFzHw8,spotify:track:3uBjEUnGmq3JOhCEjFzHw8,https://api.spotify.com/v1/tracks/3uBjEUnGmq3JOhCEjFzHw8,https://api.spotify.com/v1/audio-analysis/3uBjEUnGmq3JOhCEjFzHw8,338255,4,heavy_metal
3iKSyNDGzJ3FcjXoDKqehS,From Hell with Love,Beast In Black,0rEuaTPLMhlViNCJrg3NEH,From Hell with Love,58,2019-02-08,0.502,0.9,4,-5.655,0,0.0482,0.000104,0.00212,0.161,0.552,120.066,audio_features,3iKSyNDGzJ3FcjXoDKqehS,spotify:track:3iKSyNDGzJ3FcjXoDKqehS,https://api.spotify.com/v1/tracks/3iKSyNDGzJ3FcjXoDKqehS,https://api.spotify.com/v1/audio-analysis/3iKSyNDGzJ3FcjXoDKqehS,235296,4,heavy_metal
722ZaBl6RTzYP3bq1P7Nit,Going Hunting - Edit,Avatar,4jpaXieuls7LVzG1uma5Rs,Going Hunting,44,2021-09-01,0.546,0.759,5,-6.904,0,0.0277,0.000372,0.379,0.103,0.547,96.996,audio_features,722ZaBl6RTzYP3bq1P7Nit,spotify:track:722ZaBl6RTzYP3bq1P7Nit,https://api.spotify.com/v1/tracks/722ZaBl6RTzYP3bq1P7Nit,https://api.spotify.com/v1/audio-analysis/722ZaBl6RTzYP3bq1P7Nit,236944,4,heavy_metal
4CbZ37zpHKk3FQuV7bRVHB,State Of Slow Decay,In Flames,57ylwQTnFnIhJh4nu4rxCs,State Of Slow Decay,62,2022-06-13,0.465,0.991,10,-4.815,0,0.115,1.5e-05,0.00937,0.216,0.134,119.986,audio_features,4CbZ37zpHKk3FQuV7bRVHB,spotify:track:4CbZ37zpHKk3FQuV7bRVHB,https://api.spotify.com/v1/tracks/4CbZ37zpHKk3FQuV7bRVHB,https://api.spotify.com/v1/audio-analysis/4CbZ37zpHKk3FQuV7bRVHB,238188,4,heavy_metal
4TW7ReI5Jzvm3TQ59DWA7v,Now the Screaming Starts,Bloody Hammers,6MC1i9hToT9dRxdN4hIHEW,Now the Screaming Starts,0,2019-04-19,0.456,0.944,0,-4.458,1,0.0758,0.000136,0.194,0.297,0.49,175.026,audio_features,4TW7ReI5Jzvm3TQ59DWA7v,spotify:track:4TW7ReI5Jzvm3TQ59DWA7v,https://api.spotify.com/v1/tracks/4TW7ReI5Jzvm3TQ59DWA7v,https://api.spotify.com/v1/audio-analysis/4TW7ReI5Jzvm3TQ59DWA7v,243689,4,heavy_metal
7GuZED83VYeWCoXJPysg7e,The Wicked Rule The Night,Avantasia,1Ih0fEQQsy9EeAJbYEeQRa,The Wicked Rule The Night,52,2022-05-19,0.29,0.909,10,-4.449,0,0.0511,2.17e-05,0.0024,0.114,0.28,170.011,audio_features,7GuZED83VYeWCoXJPysg7e,spotify:track:7GuZED83VYeWCoXJPysg7e,https://api.spotify.com/v1/tracks/7GuZED83VYeWCoXJPysg7e,https://api.spotify.com/v1/audio-analysis/7GuZED83VYeWCoXJPysg7e,264947,4,heavy_metal
5uEOhWDWr4gN9YMgZNVGRB,Rising Fire,Firewind,70I9vE7YTwKmelfEplXc5r,Rising Fire,40,2020-03-20,0.477,0.887,2,-4.272,1,0.0626,7.68e-05,0.0,0.0588,0.387,119.948,audio_features,5uEOhWDWr4gN9YMgZNVGRB,spotify:track:5uEOhWDWr4gN9YMgZNVGRB,https://api.spotify.com/v1/tracks/5uEOhWDWr4gN9YMgZNVGRB,https://api.spotify.com/v1/audio-analysis/5uEOhWDWr4gN9YMgZNVGRB,206427,4,heavy_metal
5nYKbDASgvCDV4BLVmuGv4,Cyberhex,Motionless In White,6MwPCCR936cYfM1dLsGVnl,Cyberhex,62,2022-03-11,0.526,0.944,6,-3.815,0,0.144,0.000207,1.76e-05,0.0994,0.281,112.531,audio_features,5nYKbDASgvCDV4BLVmuGv4,spotify:track:5nYKbDASgvCDV4BLVmuGv4,https://api.spotify.com/v1/tracks/5nYKbDASgvCDV4BLVmuGv4,https://api.spotify.com/v1/audio-analysis/5nYKbDASgvCDV4BLVmuGv4,275248,4,heavy_metal
6hPlZWKfEk8bEF4SA71XMt,Strongest Of The Strong,Kreator,3BM0EaYmkKWuPmmHFUTQHv,Strongest Of The Strong,45,2022-04-08,0.377,0.977,5,-5.501,0,0.0788,9.89e-06,0.763,0.599,0.246,147.043,audio_features,6hPlZWKfEk8bEF4SA71XMt,spotify:track:6hPlZWKfEk8bEF4SA71XMt,https://api.spotify.com/v1/tracks/6hPlZWKfEk8bEF4SA71XMt,https://api.spotify.com/v1/audio-analysis/6hPlZWKfEk8bEF4SA71XMt,241159,4,heavy_metal
2Ei1eAAU4ME4ld72p9wCbW,Fever Dreams,Dio,4CYeVo5iZbtYGBN4Isc3n6,Magica,48,2000-03-21,0.55,0.802,11,-5.708,1,0.0322,0.00381,0.00768,0.105,0.796,97.625,audio_features,2Ei1eAAU4ME4ld72p9wCbW,spotify:track:2Ei1eAAU4ME4ld72p9wCbW,https://api.spotify.com/v1/tracks/2Ei1eAAU4ME4ld72p9wCbW,https://api.spotify.com/v1/audio-analysis/2Ei1eAAU4ME4ld72p9wCbW,277600,4,heavy_metal
1IMU0K1z2oFPfPQzlxSx4X,Forged in Metal,Manimal,7goOwP4vH811Qt4yjmGMPM,Forged in Metal,35,2021-03-26,0.452,0.949,11,-4.759,1,0.0503,9.19e-05,0.74,0.226,0.788,176.94,audio_features,1IMU0K1z2oFPfPQzlxSx4X,spotify:track:1IMU0K1z2oFPfPQzlxSx4X,https://api.spotify.com/v1/tracks/1IMU0K1z2oFPfPQzlxSx4X,https://api.spotify.com/v1/audio-analysis/1IMU0K1z2oFPfPQzlxSx4X,223416,4,heavy_metal
7j0DSyekwDBBkAesbD5bzH,Paint the Sky with Blood,Bodom After Midnight,1pK4DWtAsZ6KSlIPwijXvG,Paint the Sky with Blood,0,2021-03-30,0.42,0.987,0,-5.114,0,0.122,1.28e-05,0.183,0.0541,0.131,95.978,audio_features,7j0DSyekwDBBkAesbD5bzH,spotify:track:7j0DSyekwDBBkAesbD5bzH,https://api.spotify.com/v1/tracks/7j0DSyekwDBBkAesbD5bzH,https://api.spotify.com/v1/audio-analysis/7j0DSyekwDBBkAesbD5bzH,266054,4,heavy_metal
07QtZcsiO25zCmq7oQ8utc,Turborider,Reckless Love,0Nkyv1Zj8Xh7Lux3KzIQCl,Turborider,43,2022-01-21,0.479,0.759,1,-6.355,1,0.0465,0.00804,0.000604,0.198,0.193,179.969,audio_features,07QtZcsiO25zCmq7oQ8utc,spotify:track:07QtZcsiO25zCmq7oQ8utc,https://api.spotify.com/v1/tracks/07QtZcsiO25zCmq7oQ8utc,https://api.spotify.com/v1/audio-analysis/07QtZcsiO25zCmq7oQ8utc,265002,4,heavy_metal
4CSGVziAkUelYOIlOPNu6G,Hammer Of Dawn,HammerFall,2o18h28enlHxj887tATc58,Hammer Of Dawn,31,2021-12-01,0.544,0.888,1,-7.509,1,0.0541,0.000211,0.000237,0.38,0.2,129.936,audio_features,4CSGVziAkUelYOIlOPNu6G,spotify:track:4CSGVziAkUelYOIlOPNu6G,https://api.spotify.com/v1/tracks/4CSGVziAkUelYOIlOPNu6G,https://api.spotify.com/v1/audio-analysis/4CSGVziAkUelYOIlOPNu6G,242438,4,heavy_metal
6SvjyJTHQiE0hNtW8onMuR,Death by Design,Diamond Head,3z3KnhKZObj216IgfHYGVf,Death by Design,36,2019-04-26,0.17,0.989,1,-3.333,1,0.133,3.8e-05,0.544,0.0725,0.343,94.465,audio_features,6SvjyJTHQiE0hNtW8onMuR,spotify:track:6SvjyJTHQiE0hNtW8onMuR,https://api.spotify.com/v1/tracks/6SvjyJTHQiE0hNtW8onMuR,https://api.spotify.com/v1/audio-analysis/6SvjyJTHQiE0hNtW8onMuR,283720,4,heavy_metal
008eogHQPXUzUuIURJoZuJ,Hellfire Thunderbolt,KK's Priest,0bDUXDIVbwZC0NVw26b4D3,Hellfire Thunderbolt,35,2021-05-12,0.414,0.978,8,-3.144,0,0.0913,0.000268,0.364,0.0998,0.253,174.045,audio_features,008eogHQPXUzUuIURJoZuJ,spotify:track:008eogHQPXUzUuIURJoZuJ,https://api.spotify.com/v1/tracks/008eogHQPXUzUuIURJoZuJ,https://api.spotify.com/v1/audio-analysis/008eogHQPXUzUuIURJoZuJ,229901,4,heavy_metal
6kAOsnRUgp21bPiUoVZeuJ,Patient Number 9 (feat. Jeff Beck),Ozzy Osbourne,6ZLTlhejhndI4Rh53vYhrY,Patient Number 9 (feat. Jeff Beck),65,2022-06-24,0.316,0.869,7,-4.244,0,0.0642,0.000197,0.199,0.133,0.302,169.916,audio_features,6kAOsnRUgp21bPiUoVZeuJ,spotify:track:6kAOsnRUgp21bPiUoVZeuJ,https://api.spotify.com/v1/tracks/6kAOsnRUgp21bPiUoVZeuJ,https://api.spotify.com/v1/audio-analysis/6kAOsnRUgp21bPiUoVZeuJ,441402,4,heavy_metal
1KyA5lXW7cAgMLwxRdVAu3,Life's a Bitch,Accept,3JDIAtVrJdQ7GFOX26LYpv,Life's a Bitch,61,2019-04-19,0.612,0.822,9,-6.418,1,0.0428,0.000719,0.00019,0.14,0.686,128.018,audio_features,1KyA5lXW7cAgMLwxRdVAu3,spotify:track:1KyA5lXW7cAgMLwxRdVAu3,https://api.spotify.com/v1/tracks/1KyA5lXW7cAgMLwxRdVAu3,https://api.spotify.com/v1/audio-analysis/1KyA5lXW7cAgMLwxRdVAu3,226093,4,heavy_metal
1e77ThmggJKvG4NeRWUrLB,The Inevitable End,Manimal,7goOwP4vH811Qt4yjmGMPM,The Inevitable End,35,2021-06-25,0.525,0.895,11,-5.597,1,0.0373,0.000216,0.372,0.0922,0.52,129.937,audio_features,1e77ThmggJKvG4NeRWUrLB,spotify:track:1e77ThmggJKvG4NeRWUrLB,https://api.spotify.com/v1/tracks/1e77ThmggJKvG4NeRWUrLB,https://api.spotify.com/v1/audio-analysis/1e77ThmggJKvG4NeRWUrLB,272203,4,heavy_metal
0eQLg5pGbPIxV04WgAgmma,Fight,Warkings,7DXUeaMULtMVFmmaKFzH3E,Fight,36,2021-06-15,0.458,0.96,0,-3.353,0,0.101,0.00224,0.00112,0.114,0.263,140.037,audio_features,0eQLg5pGbPIxV04WgAgmma,spotify:track:0eQLg5pGbPIxV04WgAgmma,https://api.spotify.com/v1/tracks/0eQLg5pGbPIxV04WgAgmma,https://api.spotify.com/v1/audio-analysis/0eQLg5pGbPIxV04WgAgmma,239980,4,heavy_metal
4Cb1AimuiTJ5szNlCcf895,Deliver Us From Evil,Blind Guardian,7jxJ25p0pPjk0MStloN6o6,Deliver Us From Evil,47,2021-12-03,0.358,0.94,6,-5.808,1,0.0794,9.42e-05,0.286,0.0845,0.131,184.072,audio_features,4Cb1AimuiTJ5szNlCcf895,spotify:track:4Cb1AimuiTJ5szNlCcf895,https://api.spotify.com/v1/tracks/4Cb1AimuiTJ5szNlCcf895,https://api.spotify.com/v1/audio-analysis/4Cb1AimuiTJ5szNlCcf895,321520,4,heavy_metal
6sKD7OL6nPhkY8VcQuYdai,Fear of the Fallen,Helloween,4pQN0GB0fNEEOfQCaWotsY,Fear of the Fallen,0,2021-05-21,0.458,0.965,4,-7.605,0,0.143,0.000227,8.62e-05,0.196,0.0709,135.048,audio_features,6sKD7OL6nPhkY8VcQuYdai,spotify:track:6sKD7OL6nPhkY8VcQuYdai,https://api.spotify.com/v1/tracks/6sKD7OL6nPhkY8VcQuYdai,https://api.spotify.com/v1/audio-analysis/6sKD7OL6nPhkY8VcQuYdai,338748,4,heavy_metal
0FcbEF2c45mID7o7IJ0qM6,Into The Storm,Gojira,0GDGKpJFhVpcjIGF8N6Ewt,Into The Storm,42,2021-04-12,0.245,0.972,2,-6.387,1,0.0739,0.00141,0.68,0.131,0.107,105.939,audio_features,0FcbEF2c45mID7o7IJ0qM6,spotify:track:0FcbEF2c45mID7o7IJ0qM6,https://api.spotify.com/v1/tracks/0FcbEF2c45mID7o7IJ0qM6,https://api.spotify.com/v1/audio-analysis/0FcbEF2c45mID7o7IJ0qM6,302293,4,heavy_metal
3pKt0cqu9kyUzftP41AXXh,Creatures Of The Dark Realm,Bloodbound,6nf7iwR6AoROxfUKZWd1r6,Creatures Of The Dark Realm (Japan Edition),9,2021-05-26,0.394,0.924,2,-4.786,0,0.0549,2.5e-05,7.11e-05,0.319,0.561,174.796,audio_features,3pKt0cqu9kyUzftP41AXXh,spotify:track:3pKt0cqu9kyUzftP41AXXh,https://api.spotify.com/v1/tracks/3pKt0cqu9kyUzftP41AXXh,https://api.spotify.com/v1/audio-analysis/3pKt0cqu9kyUzftP41AXXh,248133,4,heavy_metal
3pKsUMqpVr4ZJ13Mm91Xig,Down for Life,Testament,28hJdGN1Awf7u3ifk2lVkg,The Gathering,60,1999-06-08,0.344,0.955,1,-10.614,1,0.0444,5.4e-06,0.111,0.0665,0.352,111.671,audio_features,3pKsUMqpVr4ZJ13Mm91Xig,spotify:track:3pKsUMqpVr4ZJ13Mm91Xig,https://api.spotify.com/v1/tracks/3pKsUMqpVr4ZJ13Mm91Xig,https://api.spotify.com/v1/audio-analysis/3pKsUMqpVr4ZJ13Mm91Xig,203680,4,heavy_metal
6syHCS66oykczN2ZN7zQPX,Heartless Madness,Dynazty,5deRBvKxJssHVa9n6B7tWV,Heartless Madness,48,2020-02-28,0.446,0.904,2,-5.787,1,0.0432,5.85e-05,0.000123,0.191,0.636,152.975,audio_features,6syHCS66oykczN2ZN7zQPX,spotify:track:6syHCS66oykczN2ZN7zQPX,https://api.spotify.com/v1/tracks/6syHCS66oykczN2ZN7zQPX,https://api.spotify.com/v1/audio-analysis/6syHCS66oykczN2ZN7zQPX,239867,4,heavy_metal
5cbH16EGi9Vop7CtemHgbR,Dear Anxiety,Dines X Heafy,0rbCShHTtfveGWLFz796G0,Dines X Heafy,45,2020-12-04,0.416,0.984,4,-3.116,0,0.277,0.00525,0.0,0.367,0.415,97.503,audio_features,5cbH16EGi9Vop7CtemHgbR,spotify:track:5cbH16EGi9Vop7CtemHgbR,https://api.spotify.com/v1/tracks/5cbH16EGi9Vop7CtemHgbR,https://api.spotify.com/v1/audio-analysis/5cbH16EGi9Vop7CtemHgbR,243111,4,heavy_metal
4oTHNttJRsIC6pr205Ld8Y,Odin's Sons (feat. The Queen of the Damned),Warkings,7DXUeaMULtMVFmmaKFzH3E,Odin's Sons (feat. The Queen of the Damned),33,2020-07-29,0.486,0.968,0,-5.271,1,0.0719,0.000176,0.000587,0.128,0.198,100.993,audio_features,4oTHNttJRsIC6pr205Ld8Y,spotify:track:4oTHNttJRsIC6pr205Ld8Y,https://api.spotify.com/v1/tracks/4oTHNttJRsIC6pr205Ld8Y,https://api.spotify.com/v1/audio-analysis/4oTHNttJRsIC6pr205Ld8Y,269116,4,heavy_metal
1cqOwtA698krc8BKMUj4lt,Teardrinker,Mastodon,1Dvfqq39HxvCJ3GvfeIFuT,Teardrinker,44,2021-10-01,0.457,0.979,5,-3.836,1,0.0485,9.8e-06,0.119,0.123,0.227,127.006,audio_features,1cqOwtA698krc8BKMUj4lt,spotify:track:1cqOwtA698krc8BKMUj4lt,https://api.spotify.com/v1/tracks/1cqOwtA698krc8BKMUj4lt,https://api.spotify.com/v1/audio-analysis/1cqOwtA698krc8BKMUj4lt,320507,4,heavy_metal
6IVKiq8Xxhvg03MUtu5smv,The Skeleton Key,Epica,5HA5aLY3jJV7eimXWkRBBp,Omega,52,2021-02-26,0.486,0.75,0,-8.237,0,0.0544,0.0141,0.00139,0.104,0.229,141.966,audio_features,6IVKiq8Xxhvg03MUtu5smv,spotify:track:6IVKiq8Xxhvg03MUtu5smv,https://api.spotify.com/v1/tracks/6IVKiq8Xxhvg03MUtu5smv,https://api.spotify.com/v1/audio-analysis/6IVKiq8Xxhvg03MUtu5smv,306347,4,heavy_metal
3QmT40QBlxr4n5AxhOSxkf,Diabolic,Demons & Wizards,4O6RDLeFX5xuQ7IePFzVcl,Diabolic,36,2019-12-13,0.283,0.944,11,-7.202,0,0.18,0.00163,0.234,0.101,0.0681,147.989,audio_features,3QmT40QBlxr4n5AxhOSxkf,spotify:track:3QmT40QBlxr4n5AxhOSxkf,https://api.spotify.com/v1/tracks/3QmT40QBlxr4n5AxhOSxkf,https://api.spotify.com/v1/audio-analysis/3QmT40QBlxr4n5AxhOSxkf,481125,4,heavy_metal
2xMEKnHsZLusGWXSCaKkh9,Roses on Your Grave,Eclipse,23ajwxFk5RBpPERZrcjHUr,Wired,50,2021-10-08,0.495,0.965,1,-6.744,0,0.0781,0.00039,3.35e-06,0.305,0.466,151.968,audio_features,2xMEKnHsZLusGWXSCaKkh9,spotify:track:2xMEKnHsZLusGWXSCaKkh9,https://api.spotify.com/v1/tracks/2xMEKnHsZLusGWXSCaKkh9,https://api.spotify.com/v1/audio-analysis/2xMEKnHsZLusGWXSCaKkh9,202453,4,heavy_metal
1FOp9dG9z5ps8gYQrafzQN,Downright Dominate,Annihilator,0L8QRAAuWjqvTM8FpQ1gYO,Downright Dominate,29,2021-11-12,0.498,0.993,2,-6.298,1,0.0809,0.00028,0.00787,0.155,0.233,99.98,audio_features,1FOp9dG9z5ps8gYQrafzQN,spotify:track:1FOp9dG9z5ps8gYQrafzQN,https://api.spotify.com/v1/tracks/1FOp9dG9z5ps8gYQrafzQN,https://api.spotify.com/v1/audio-analysis/1FOp9dG9z5ps8gYQrafzQN,338053,4,heavy_metal
4Asn26WKTDwVEx5sJrEc8T,Together We Rise,Wind Rose,67ps5pbKVO7V9Fcb4lTIXz,Together We Rise,48,2022-04-21,0.581,0.968,5,-5.749,0,0.042,0.000151,0.666,0.0599,0.605,120.013,audio_features,4Asn26WKTDwVEx5sJrEc8T,spotify:track:4Asn26WKTDwVEx5sJrEc8T,https://api.spotify.com/v1/tracks/4Asn26WKTDwVEx5sJrEc8T,https://api.spotify.com/v1/audio-analysis/4Asn26WKTDwVEx5sJrEc8T,302629,4,heavy_metal
0g7Wb6Dbe2sfwdntWnkv1W,Along Came the Devil,Primal Fear,1yfiDL3YUEJlQCgb5Pun6g,Along Came the Devil,0,2020-05-15,0.55,0.96,11,-4.148,0,0.0452,8.84e-06,0.000558,0.0955,0.47,128.016,audio_features,0g7Wb6Dbe2sfwdntWnkv1W,spotify:track:0g7Wb6Dbe2sfwdntWnkv1W,https://api.spotify.com/v1/tracks/0g7Wb6Dbe2sfwdntWnkv1W,https://api.spotify.com/v1/audio-analysis/0g7Wb6Dbe2sfwdntWnkv1W,261160,4,heavy_metal
0LtZ0J7wBewtpjA6w98MlC,End of the Attention Span,Armored Saint,4ug41UGuMZzlV2hJOrOqHN,End of the Attention Span,37,2020-08-12,0.36,0.99,8,-4.444,1,0.17,1.25e-05,3.12e-05,0.172,0.151,191.99,audio_features,0LtZ0J7wBewtpjA6w98MlC,spotify:track:0LtZ0J7wBewtpjA6w98MlC,https://api.spotify.com/v1/tracks/0LtZ0J7wBewtpjA6w98MlC,https://api.spotify.com/v1/audio-analysis/0LtZ0J7wBewtpjA6w98MlC,313355,4,heavy_metal
1CfIgWmS5LuZMinBMjxuWc,Rise Of The Dragon Empire,Bloodbound,6nf7iwR6AoROxfUKZWd1r6,Rise Of The Dragon Empire,10,2019-03-20,0.416,0.9,9,-4.561,0,0.05,0.00375,4.46e-05,0.194,0.438,74.969,audio_features,1CfIgWmS5LuZMinBMjxuWc,spotify:track:1CfIgWmS5LuZMinBMjxuWc,https://api.spotify.com/v1/tracks/1CfIgWmS5LuZMinBMjxuWc,https://api.spotify.com/v1/audio-analysis/1CfIgWmS5LuZMinBMjxuWc,276987,4,heavy_metal
04I8CtevYCYmQeTrre9CZC,We Are the Fire,Warkings,7DXUeaMULtMVFmmaKFzH3E,We Are the Fire,35,2021-08-18,0.493,0.975,0,-3.391,1,0.0832,4.2e-05,0.76,0.208,0.207,100.001,audio_features,04I8CtevYCYmQeTrre9CZC,spotify:track:04I8CtevYCYmQeTrre9CZC,https://api.spotify.com/v1/tracks/04I8CtevYCYmQeTrre9CZC,https://api.spotify.com/v1/audio-analysis/04I8CtevYCYmQeTrre9CZC,215467,4,heavy_metal
0TpukZ7KJGyxYGFe6AgtOD,Viva La Victoria,Eclipse,23ajwxFk5RBpPERZrcjHUr,Viva La Victoria,51,2019-08-23,0.544,0.944,4,-6.161,1,0.0522,0.00266,1.48e-06,0.103,0.572,135.076,audio_features,0TpukZ7KJGyxYGFe6AgtOD,spotify:track:0TpukZ7KJGyxYGFe6AgtOD,https://api.spotify.com/v1/tracks/0TpukZ7KJGyxYGFe6AgtOD,https://api.spotify.com/v1/audio-analysis/0TpukZ7KJGyxYGFe6AgtOD,191670,4,heavy_metal
1a1c2RbKhs6ozVLdrlWXJQ,Feel What I Believe,The Halo Effect,2qvK5iLLoDV5mJeAvh5uka,Feel What I Believe,47,2022-01-21,0.457,0.991,5,-4.432,1,0.126,1.38e-05,0.159,0.26,0.189,100.041,audio_features,1a1c2RbKhs6ozVLdrlWXJQ,spotify:track:1a1c2RbKhs6ozVLdrlWXJQ,https://api.spotify.com/v1/tracks/1a1c2RbKhs6ozVLdrlWXJQ,https://api.spotify.com/v1/audio-analysis/1a1c2RbKhs6ozVLdrlWXJQ,240592,4,heavy_metal
2ySsqBhctUvk8eV10zHNhv,Slave to the Machine,Liv Sin,7aetQGX0sd3swXqUIWurrE,Slave to the Machine,0,2019-04-26,0.612,0.891,2,-5.543,0,0.064,0.000256,6.66e-05,0.102,0.612,134.972,audio_features,2ySsqBhctUvk8eV10zHNhv,spotify:track:2ySsqBhctUvk8eV10zHNhv,https://api.spotify.com/v1/tracks/2ySsqBhctUvk8eV10zHNhv,https://api.spotify.com/v1/audio-analysis/2ySsqBhctUvk8eV10zHNhv,219125,4,heavy_metal
62eNYg3cHHfr1ThVxe2vaM,Separate Ways,Eva Under Fire,4CqPd0j1VupcPYQRTMBn1c,Blow EP,53,2022-04-08,0.401,0.979,4,-1.928,0,0.0822,0.00056,0.0,0.153,0.245,139.03,audio_features,62eNYg3cHHfr1ThVxe2vaM,spotify:track:62eNYg3cHHfr1ThVxe2vaM,https://api.spotify.com/v1/tracks/62eNYg3cHHfr1ThVxe2vaM,https://api.spotify.com/v1/audio-analysis/62eNYg3cHHfr1ThVxe2vaM,300699,4,heavy_metal
6tk9GCcjDX5racqg7r6M4R,Wolves in Winter,Demons & Wizards,4O6RDLeFX5xuQ7IePFzVcl,Wolves in Winter,34,2020-02-14,0.606,0.96,1,-6.462,1,0.131,0.024,0.167,0.201,0.148,101.972,audio_features,6tk9GCcjDX5racqg7r6M4R,spotify:track:6tk9GCcjDX5racqg7r6M4R,https://api.spotify.com/v1/tracks/6tk9GCcjDX5racqg7r6M4R,https://api.spotify.com/v1/audio-analysis/6tk9GCcjDX5racqg7r6M4R,258228,4,heavy_metal
4AbEyowmGAEGnLUZ9YCphR,Midnight Sun,Kreator,3BM0EaYmkKWuPmmHFUTQHv,Midnight Sun,52,2022-05-06,0.368,0.989,5,-4.764,0,0.112,4e-06,0.391,0.976,0.0755,110.241,audio_features,4AbEyowmGAEGnLUZ9YCphR,spotify:track:4AbEyowmGAEGnLUZ9YCphR,https://api.spotify.com/v1/tracks/4AbEyowmGAEGnLUZ9YCphR,https://api.spotify.com/v1/audio-analysis/4AbEyowmGAEGnLUZ9YCphR,218406,4,heavy_metal
0L7zm6afBEtrNKo6C6Gj08,Painkiller,Judas Priest,2tRsMl4eGxwoNabM08Dm4I,Painkiller,67,1990-09-26,0.435,0.987,1,-4.667,0,0.16,0.000195,0.0847,0.268,0.101,103.16,audio_features,0L7zm6afBEtrNKo6C6Gj08,spotify:track:0L7zm6afBEtrNKo6C6Gj08,https://api.spotify.com/v1/tracks/0L7zm6afBEtrNKo6C6Gj08,https://api.spotify.com/v1/audio-analysis/0L7zm6afBEtrNKo6C6Gj08,365827,4,heavy_metal
0ojGXbSAH6INkZX24Kfs2u,The Best Is yet to Come,Accept,3JDIAtVrJdQ7GFOX26LYpv,Too Mean to Die,54,2021-01-29,0.402,0.647,11,-7.243,0,0.032,0.00281,1.77e-05,0.111,0.508,167.973,audio_features,0ojGXbSAH6INkZX24Kfs2u,spotify:track:0ojGXbSAH6INkZX24Kfs2u,https://api.spotify.com/v1/tracks/0ojGXbSAH6INkZX24Kfs2u,https://api.spotify.com/v1/audio-analysis/0ojGXbSAH6INkZX24Kfs2u,287467,4,heavy_metal
51TG9W3y9qyO8BY5RXKgnZ,Symphony Of Destruction,Megadeth,1Yox196W7bzVNZI7RBaPnf,Countdown To Extinction,73,1992-07-14,0.61,0.891,4,-5.452,0,0.0587,0.000805,0.0928,0.0657,0.51,139.903,audio_features,51TG9W3y9qyO8BY5RXKgnZ,spotify:track:51TG9W3y9qyO8BY5RXKgnZ,https://api.spotify.com/v1/tracks/51TG9W3y9qyO8BY5RXKgnZ,https://api.spotify.com/v1/audio-analysis/51TG9W3y9qyO8BY5RXKgnZ,246733,4,heavy_metal
6nqhwI9sRHsGAtMYUkGo0j,Brace for Impact,Flotsam & Jetsam,1ApBh0VSoxRjjT3kFQZrpz,Brace for Impact,27,2021-05-20,0.368,0.993,11,-5.161,1,0.0952,9.66e-06,0.000996,0.256,0.251,175.031,audio_features,6nqhwI9sRHsGAtMYUkGo0j,spotify:track:6nqhwI9sRHsGAtMYUkGo0j,https://api.spotify.com/v1/tracks/6nqhwI9sRHsGAtMYUkGo0j,https://api.spotify.com/v1/audio-analysis/6nqhwI9sRHsGAtMYUkGo0j,273747,4,heavy_metal
