track_uri,track_name,artist_name,artist_uri,album,track_pop,year_released,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre
7ycWLEP1GsNjVvcjawXz3z,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,13ubrt8QOOCPljQ2FL1Kca,TESTING,82,2018-05-25,0.854,0.569,5,-8.151,0,0.106,0.0609,0.0816,0.1,0.294,80.015,audio_features,7ycWLEP1GsNjVvcjawXz3z,spotify:track:7ycWLEP1GsNjVvcjawXz3z,https://api.spotify.com/v1/tracks/7ycWLEP1GsNjVvcjawXz3z,https://api.spotify.com/v1/audio-analysis/7ycWLEP1GsNjVvcjawXz3z,205040,4,hiphop
7DcvwMAiqKJQD1rrdfxSDx,The London (feat. J. Cole & Travis Scott),Young Thug,50co4Is1HCEo8bhOyUWKpn,The London (feat. J. Cole & Travis Scott),70,2019-05-23,0.796,0.586,4,-6.946,0,0.147,0.0247,0.0,0.132,0.179,97.981,audio_features,7DcvwMAiqKJQD1rrdfxSDx,spotify:track:7DcvwMAiqKJQD1rrdfxSDx,https://api.spotify.com/v1/tracks/7DcvwMAiqKJQD1rrdfxSDx,https://api.spotify.com/v1/audio-analysis/7DcvwMAiqKJQD1rrdfxSDx,200107,4,hiphop
7cyeGclH71MayOuQ7qtLFl,BIG,Young M.A,7LvoDJUNGnOrPdGRzVtOJ9,Herstory in the Making,64,2019-09-27,0.86,0.507,0,-5.776,0,0.369,0.0408,6.15e-06,0.14,0.15,85.005,audio_features,7cyeGclH71MayOuQ7qtLFl,spotify:track:7cyeGclH71MayOuQ7qtLFl,https://api.spotify.com/v1/tracks/7cyeGclH71MayOuQ7qtLFl,https://api.spotify.com/v1/audio-analysis/7cyeGclH71MayOuQ7qtLFl,225920,4,hiphop
7ngdkrVQPgP3AoIxUrTpHT,Who Do You Love?,YG,0A0FS04o6zMoto8OKPsDwY,My Krazy Life,69,2014-03-18,0.68,0.411,9,-9.761,1,0.434,0.0336,0.0,0.0889,0.161,193.131,audio_features,7ngdkrVQPgP3AoIxUrTpHT,spotify:track:7ngdkrVQPgP3AoIxUrTpHT,https://api.spotify.com/v1/tracks/7ngdkrVQPgP3AoIxUrTpHT,https://api.spotify.com/v1/audio-analysis/7ngdkrVQPgP3AoIxUrTpHT,233515,4,hiphop
5uDASfU19gDxSjW8cnCaBp,Chill Bill (feat. J. Davi$ & Spooks),Rob $tone,2hWs22BmQkK4czFtDLnar2,Chill Bill (feat. J. Davi$ & Spooks),77,2016-06-17,0.886,0.427,6,-10.028,1,0.145,0.0312,0.00099,0.0906,0.23,108.034,audio_features,5uDASfU19gDxSjW8cnCaBp,spotify:track:5uDASfU19gDxSjW8cnCaBp,https://api.spotify.com/v1/tracks/5uDASfU19gDxSjW8cnCaBp,https://api.spotify.com/v1/audio-analysis/5uDASfU19gDxSjW8cnCaBp,177184,4,hiphop
4dVpf9jZjcORqGTLUaeYj9,Plain Jane,A$AP Ferg,5dHt1vcEm9qb8fCyLcB3HL,Still Striving,75,2017-08-18,0.797,0.844,11,-5.482,1,0.275,0.0651,0.0,0.087,0.52,170.142,audio_features,4dVpf9jZjcORqGTLUaeYj9,spotify:track:4dVpf9jZjcORqGTLUaeYj9,https://api.spotify.com/v1/tracks/4dVpf9jZjcORqGTLUaeYj9,https://api.spotify.com/v1/audio-analysis/4dVpf9jZjcORqGTLUaeYj9,173600,4,hiphop
2cYqizR4lgvp4Qu6IQ3qGN,BUTTERFLY EFFECT,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,ASTROWORLD,78,2018-08-03,0.763,0.628,11,-5.85,1,0.05,0.0531,0.0,0.114,0.193,140.958,audio_features,2cYqizR4lgvp4Qu6IQ3qGN,spotify:track:2cYqizR4lgvp4Qu6IQ3qGN,https://api.spotify.com/v1/tracks/2cYqizR4lgvp4Qu6IQ3qGN,https://api.spotify.com/v1/audio-analysis/2cYqizR4lgvp4Qu6IQ3qGN,190557,4,hiphop
29UgEHyxg63NDzckA3hLk5,Lockjaw (feat. Kodak Black),French Montana,6vXTefBL93Dj5IqAWq6OTv,MONTANA,54,2019-12-06,0.615,0.648,5,-3.792,0,0.22,0.0411,0.0,0.277,0.26,169.912,audio_features,29UgEHyxg63NDzckA3hLk5,spotify:track:29UgEHyxg63NDzckA3hLk5,https://api.spotify.com/v1/tracks/29UgEHyxg63NDzckA3hLk5,https://api.spotify.com/v1/audio-analysis/29UgEHyxg63NDzckA3hLk5,223147,4,hiphop
1XRgIKC5TPwo7nWGyKqgG0,I Get the Bag (feat. Migos),Gucci Mane,13y7CgLHjMVRMDqxdx0Xdo,Mr. Davis,71,2017-10-13,0.89,0.633,11,-5.475,1,0.168,0.0232,0.000343,0.0993,0.425,139.948,audio_features,1XRgIKC5TPwo7nWGyKqgG0,spotify:track:1XRgIKC5TPwo7nWGyKqgG0,https://api.spotify.com/v1/tracks/1XRgIKC5TPwo7nWGyKqgG0,https://api.spotify.com/v1/audio-analysis/1XRgIKC5TPwo7nWGyKqgG0,233087,4,hiphop
5Z8HZM6iQMhhqyPcCGY5g9,Hot (feat. Gunna),Young Thug,50co4Is1HCEo8bhOyUWKpn,So Much Fun,72,2019-08-16,0.855,0.651,0,-8.044,0,0.235,0.063,0.0,0.0772,0.559,111.997,audio_features,5Z8HZM6iQMhhqyPcCGY5g9,spotify:track:5Z8HZM6iQMhhqyPcCGY5g9,https://api.spotify.com/v1/tracks/5Z8HZM6iQMhhqyPcCGY5g9,https://api.spotify.com/v1/audio-analysis/5Z8HZM6iQMhhqyPcCGY5g9,193027,4,hiphop
6Ozh9Ok6h4Oi1wUSLtBseN,BOP,DaBaby,4r63FhuTkUYltbVAg5TQnk,KIRK,77,2019-09-27,0.769,0.787,11,-3.909,1,0.367,0.189,0.0,0.129,0.836,126.77,audio_features,6Ozh9Ok6h4Oi1wUSLtBseN,spotify:track:6Ozh9Ok6h4Oi1wUSLtBseN,https://api.spotify.com/v1/tracks/6Ozh9Ok6h4Oi1wUSLtBseN,https://api.spotify.com/v1/audio-analysis/6Ozh9Ok6h4Oi1wUSLtBseN,159715,4,hiphop
22WV03i2lBbwNVCE1g671p,151 Rum,JID,6U3ybJ9UHNKEdsH7ktGBZ7,DiCaprio 2,70,2018-11-26,0.756,0.867,7,-3.626,1,0.162,0.155,0.00285,0.33,0.666,129.983,audio_features,22WV03i2lBbwNVCE1g671p,spotify:track:22WV03i2lBbwNVCE1g671p,https://api.spotify.com/v1/tracks/22WV03i2lBbwNVCE1g671p,https://api.spotify.com/v1/audio-analysis/22WV03i2lBbwNVCE1g671p,156780,4,hiphop
0fIffclhgJC5h8AdMMVvkp,Welcome To The Party,Pop Smoke,0eDvMgVFoNV3TpwtrVCoTj,Meet The Woo,73,2019-07-26,0.637,0.723,2,-5.547,1,0.091,0.0134,7.87e-05,0.196,0.228,143.013,audio_features,0fIffclhgJC5h8AdMMVvkp,spotify:track:0fIffclhgJC5h8AdMMVvkp,https://api.spotify.com/v1/tracks/0fIffclhgJC5h8AdMMVvkp,https://api.spotify.com/v1/audio-analysis/0fIffclhgJC5h8AdMMVvkp,214960,4,hiphop
2bjwRfXMk4uRgOD9IBYl9h,Portland,Drake,3TVXtAsR1Inumwj472S9r4,More Life,73,2017-03-18,0.925,0.443,1,-8.216,1,0.264,0.0172,0.0,0.276,0.35,136.078,audio_features,2bjwRfXMk4uRgOD9IBYl9h,spotify:track:2bjwRfXMk4uRgOD9IBYl9h,https://api.spotify.com/v1/tracks/2bjwRfXMk4uRgOD9IBYl9h,https://api.spotify.com/v1/audio-analysis/2bjwRfXMk4uRgOD9IBYl9h,236615,4,hiphop
2MShy1GSSgbmGUxADNIao5,Calling My Spirit,Kodak Black,46SHBwWsqBkxI7EeeBEQG7,Dying to Live,69,2018-12-14,0.91,0.366,1,-9.954,1,0.0941,0.0996,0.0,0.261,0.74,119.985,audio_features,2MShy1GSSgbmGUxADNIao5,spotify:track:2MShy1GSSgbmGUxADNIao5,https://api.spotify.com/v1/tracks/2MShy1GSSgbmGUxADNIao5,https://api.spotify.com/v1/audio-analysis/2MShy1GSSgbmGUxADNIao5,152000,4,hiphop
16qYlQ6koFxYVbiJbGHblz,G.O.M.D.,J. Cole,6l3HvQ5sa6mXTsMTB19rO5,2014 Forest Hills Drive,13,2014-12-09,0.89,0.393,4,-10.821,0,0.267,0.331,8.81e-06,0.283,0.304,128.084,audio_features,16qYlQ6koFxYVbiJbGHblz,spotify:track:16qYlQ6koFxYVbiJbGHblz,https://api.spotify.com/v1/tracks/16qYlQ6koFxYVbiJbGHblz,https://api.spotify.com/v1/audio-analysis/16qYlQ6koFxYVbiJbGHblz,301133,4,hiphop
07KXEDMj78x68D884wgVEm,High Fashion (feat. Mustard),Roddy Ricch,757aE44tKEUQEqRuT6GnEB,Please Excuse Me for Being Antisocial,74,2019-12-06,0.831,0.499,11,-8.442,0,0.114,0.269,0.0,0.3,0.511,97.956,audio_features,07KXEDMj78x68D884wgVEm,spotify:track:07KXEDMj78x68D884wgVEm,https://api.spotify.com/v1/tracks/07KXEDMj78x68D884wgVEm,https://api.spotify.com/v1/audio-analysis/07KXEDMj78x68D884wgVEm,220487,4,hiphop
11BIoKDpTJHX5mZt6p566h,New Level (feat. Future),A$AP Ferg,5dHt1vcEm9qb8fCyLcB3HL,New Level (feat. Future),61,2015-12-18,0.526,0.655,1,-4.208,0,0.326,0.0566,0.0,0.116,0.156,121.127,audio_features,11BIoKDpTJHX5mZt6p566h,spotify:track:11BIoKDpTJHX5mZt6p566h,https://api.spotify.com/v1/tracks/11BIoKDpTJHX5mZt6p566h,https://api.spotify.com/v1/audio-analysis/11BIoKDpTJHX5mZt6p566h,267212,4,hiphop
1jk9c0gZI0wbn5GvAj7PBV,Check,Young Thug,50co4Is1HCEo8bhOyUWKpn,Barter 6,64,2015-04-16,0.667,0.581,0,-5.164,0,0.323,0.0428,0.0,0.183,0.368,110.953,audio_features,1jk9c0gZI0wbn5GvAj7PBV,spotify:track:1jk9c0gZI0wbn5GvAj7PBV,https://api.spotify.com/v1/tracks/1jk9c0gZI0wbn5GvAj7PBV,https://api.spotify.com/v1/audio-analysis/1jk9c0gZI0wbn5GvAj7PBV,230693,4,hiphop
3wScL5W8H40zzCKN0atfBk,Uproar,Lil Wayne,55Aa2cqylxrFIXC767Z865,Tha Carter V,69,2018-09-28,0.743,0.87,1,-2.188,1,0.212,0.0595,0.0,0.299,0.884,99.079,audio_features,3wScL5W8H40zzCKN0atfBk,spotify:track:3wScL5W8H40zzCKN0atfBk,https://api.spotify.com/v1/tracks/3wScL5W8H40zzCKN0atfBk,https://api.spotify.com/v1/audio-analysis/3wScL5W8H40zzCKN0atfBk,194184,4,hiphop
0ZNrc4kNeQYD9koZ3KvCsy,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",YG,0A0FS04o6zMoto8OKPsDwY,STAY DANGEROUS,68,2018-08-03,0.745,0.346,1,-7.709,1,0.331,0.00552,0.0,0.0881,0.112,203.911,audio_features,0ZNrc4kNeQYD9koZ3KvCsy,spotify:track:0ZNrc4kNeQYD9koZ3KvCsy,https://api.spotify.com/v1/tracks/0ZNrc4kNeQYD9koZ3KvCsy,https://api.spotify.com/v1/audio-analysis/0ZNrc4kNeQYD9koZ3KvCsy,237240,4,hiphop
5lFDtgWsjRJu8fPOAyJIAK,Back To Back,Drake,3TVXtAsR1Inumwj472S9r4,Back To Back,69,2015-07-31,0.893,0.48,1,-3.728,0,0.356,0.00855,0.0,0.116,0.382,86.976,audio_features,5lFDtgWsjRJu8fPOAyJIAK,spotify:track:5lFDtgWsjRJu8fPOAyJIAK,https://api.spotify.com/v1/tracks/5lFDtgWsjRJu8fPOAyJIAK,https://api.spotify.com/v1/audio-analysis/5lFDtgWsjRJu8fPOAyJIAK,170638,4,hiphop
7l3E7lcozEodtVsSTCkcaA,ZEZE (feat. Travis Scott & Offset),Kodak Black,46SHBwWsqBkxI7EeeBEQG7,ZEZE (feat. Travis Scott & Offset),26,2018-10-12,0.861,0.637,8,-5.692,0,0.24,0.0515,3.35e-06,0.0967,0.474,98.044,audio_features,7l3E7lcozEodtVsSTCkcaA,spotify:track:7l3E7lcozEodtVsSTCkcaA,https://api.spotify.com/v1/tracks/7l3E7lcozEodtVsSTCkcaA,https://api.spotify.com/v1/audio-analysis/7l3E7lcozEodtVsSTCkcaA,228654,4,hiphop
20fAoPjfYltmd3K3bO7gbt,Stick Talk,Future,1RyvyyTE3xzB2ZywiAwp0i,DS2 (Deluxe),62,2015-07-17,0.729,0.672,7,-6.749,1,0.282,0.0265,0.0,0.244,0.595,159.903,audio_features,20fAoPjfYltmd3K3bO7gbt,spotify:track:20fAoPjfYltmd3K3bO7gbt,https://api.spotify.com/v1/tracks/20fAoPjfYltmd3K3bO7gbt,https://api.spotify.com/v1/audio-analysis/20fAoPjfYltmd3K3bO7gbt,171333,4,hiphop
6p8NuHm8uCGnn2Dtbtf7zE,Slippery (feat. Gucci Mane),Migos,6oMuImdp5ZcFhWP0ESe6mG,Culture,44,2017-04-07,0.92,0.675,1,-5.661,0,0.263,0.307,0.0,0.104,0.749,141.967,audio_features,6p8NuHm8uCGnn2Dtbtf7zE,spotify:track:6p8NuHm8uCGnn2Dtbtf7zE,https://api.spotify.com/v1/tracks/6p8NuHm8uCGnn2Dtbtf7zE,https://api.spotify.com/v1/audio-analysis/6p8NuHm8uCGnn2Dtbtf7zE,304041,4,hiphop
1EaKU4dMbesXXd3BrLCtYG,ELEMENT.,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,DAMN.,73,2017-04-14,0.748,0.705,4,-4.547,0,0.485,0.204,0.0,0.246,0.483,189.891,audio_features,1EaKU4dMbesXXd3BrLCtYG,spotify:track:1EaKU4dMbesXXd3BrLCtYG,https://api.spotify.com/v1/tracks/1EaKU4dMbesXXd3BrLCtYG,https://api.spotify.com/v1/audio-analysis/1EaKU4dMbesXXd3BrLCtYG,208733,4,hiphop
6gBFPUFcJLzWGx4lenP6h2,goosebumps,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,Birds In The Trap Sing McKnight,84,2016-09-16,0.841,0.728,7,-3.37,1,0.0484,0.0847,0.0,0.149,0.43,130.049,audio_features,6gBFPUFcJLzWGx4lenP6h2,spotify:track:6gBFPUFcJLzWGx4lenP6h2,https://api.spotify.com/v1/tracks/6gBFPUFcJLzWGx4lenP6h2,https://api.spotify.com/v1/audio-analysis/6gBFPUFcJLzWGx4lenP6h2,243837,4,hiphop
3wLtYwtqvKK2ewelSVPeDK,Die Young,Roddy Ricch,757aE44tKEUQEqRuT6GnEB,Feed Tha Streets II,67,2018-11-02,0.688,0.656,4,-5.541,0,0.276,0.218,0.0,0.115,0.365,160.414,audio_features,3wLtYwtqvKK2ewelSVPeDK,spotify:track:3wLtYwtqvKK2ewelSVPeDK,https://api.spotify.com/v1/tracks/3wLtYwtqvKK2ewelSVPeDK,https://api.spotify.com/v1/audio-analysis/3wLtYwtqvKK2ewelSVPeDK,157657,4,hiphop
252gJUec2oDsGBPcxZs4nX,Walked In,Bankroll Fresh,7FBDXY8U17aasVTH3rgxbS,Life Of A Hot Boy 2 : Real Trapper,59,2015-07-10,0.969,0.491,2,-9.859,1,0.233,0.0361,0.0,0.118,0.768,126.048,audio_features,252gJUec2oDsGBPcxZs4nX,spotify:track:252gJUec2oDsGBPcxZs4nX,https://api.spotify.com/v1/tracks/252gJUec2oDsGBPcxZs4nX,https://api.spotify.com/v1/audio-analysis/252gJUec2oDsGBPcxZs4nX,198095,4,hiphop
69WMdZSqdQwFgLVpbMsZ2J,WIN,Jay Rock,28ExwzUQsvgJooOI0X1mr3,Redemption,65,2018-06-15,0.879,0.595,1,-2.936,1,0.0889,0.0152,0.0,0.391,0.355,125.994,audio_features,69WMdZSqdQwFgLVpbMsZ2J,spotify:track:69WMdZSqdQwFgLVpbMsZ2J,https://api.spotify.com/v1/tracks/69WMdZSqdQwFgLVpbMsZ2J,https://api.spotify.com/v1/audio-analysis/69WMdZSqdQwFgLVpbMsZ2J,215227,4,hiphop
7GX5flRQZVHRAGd6B4TmDO,XO Tour Llif3,Lil Uzi Vert,4O15NlyKLIASxsJ0PrXPfz,Luv Is Rage 2,83,2017-08-25,0.732,0.75,11,-6.366,0,0.231,0.00264,0.0,0.109,0.401,155.096,audio_features,7GX5flRQZVHRAGd6B4TmDO,spotify:track:7GX5flRQZVHRAGd6B4TmDO,https://api.spotify.com/v1/tracks/7GX5flRQZVHRAGd6B4TmDO,https://api.spotify.com/v1/audio-analysis/7GX5flRQZVHRAGd6B4TmDO,182707,4,hiphop
0GR7iJLhj80KD5LkA14ZRn,Digital Dash,Drake,3TVXtAsR1Inumwj472S9r4,What A Time To Be Alive,63,2015-09-20,0.881,0.546,2,-7.566,1,0.12,0.00296,4.72e-06,0.226,0.276,140.032,audio_features,0GR7iJLhj80KD5LkA14ZRn,spotify:track:0GR7iJLhj80KD5LkA14ZRn,https://api.spotify.com/v1/tracks/0GR7iJLhj80KD5LkA14ZRn,https://api.spotify.com/v1/audio-analysis/0GR7iJLhj80KD5LkA14ZRn,231231,4,hiphop
1wJRveJZLSb1rjhnUHQiv6,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,Hoodie SZN,76,2018-12-21,0.581,0.662,9,-5.239,1,0.303,0.0153,0.0,0.111,0.434,93.023,audio_features,1wJRveJZLSb1rjhnUHQiv6,spotify:track:1wJRveJZLSb1rjhnUHQiv6,https://api.spotify.com/v1/tracks/1wJRveJZLSb1rjhnUHQiv6,https://api.spotify.com/v1/audio-analysis/1wJRveJZLSb1rjhnUHQiv6,189487,4,hiphop
5S1IUPueD0xE0vj4zU3nSf,Bigger Than You (feat. Drake & Quavo),2 Chainz,17lzZA2AlOHwCwFALHttmp,Bigger Than You feat. Drake & Quavo,59,2018-06-15,0.888,0.515,1,-6.246,1,0.271,0.247,0.0,0.446,0.264,141.009,audio_features,5S1IUPueD0xE0vj4zU3nSf,spotify:track:5S1IUPueD0xE0vj4zU3nSf,https://api.spotify.com/v1/tracks/5S1IUPueD0xE0vj4zU3nSf,https://api.spotify.com/v1/audio-analysis/5S1IUPueD0xE0vj4zU3nSf,225893,4,hiphop
4Q3N4Ct4zCuIHuZ65E3BD4,Tunnel Vision,Kodak Black,46SHBwWsqBkxI7EeeBEQG7,Painting Pictures,74,2017-03-31,0.497,0.489,11,-7.724,0,0.294,0.0576,9.91e-05,0.122,0.231,171.853,audio_features,4Q3N4Ct4zCuIHuZ65E3BD4,spotify:track:4Q3N4Ct4zCuIHuZ65E3BD4,https://api.spotify.com/v1/tracks/4Q3N4Ct4zCuIHuZ65E3BD4,https://api.spotify.com/v1/audio-analysis/4Q3N4Ct4zCuIHuZ65E3BD4,268187,4,hiphop
2EgB4n6XyBsuNUbuarr4eG,New Freezer (feat. Kendrick Lamar),Rich The Kid,1pPmIToKXyGdsCF6LmqLmI,The World Is Yours,64,2018-03-30,0.884,0.698,0,-9.101,1,0.364,0.0405,0.0,0.195,0.575,140.068,audio_features,2EgB4n6XyBsuNUbuarr4eG,spotify:track:2EgB4n6XyBsuNUbuarr4eG,https://api.spotify.com/v1/tracks/2EgB4n6XyBsuNUbuarr4eG,https://api.spotify.com/v1/audio-analysis/2EgB4n6XyBsuNUbuarr4eG,191938,4,hiphop
2Nfd2ITp4WkI1aoZlYpZwg,I'm so Groovy,Future,1RyvyyTE3xzB2ZywiAwp0i,FUTURE,59,2017-06-30,0.938,0.478,1,-9.739,1,0.265,0.0418,0.00884,0.0801,0.386,138.059,audio_features,2Nfd2ITp4WkI1aoZlYpZwg,spotify:track:2Nfd2ITp4WkI1aoZlYpZwg,https://api.spotify.com/v1/tracks/2Nfd2ITp4WkI1aoZlYpZwg,https://api.spotify.com/v1/audio-analysis/2Nfd2ITp4WkI1aoZlYpZwg,261752,4,hiphop
6IaieqiCVvsNvEt6Y7yOFa,Ball For Me (feat. Nicki Minaj),Post Malone,246dkjvS1zLTtiykXe5h60,beerbongs & bentleys,69,2018-04-27,0.797,0.55,9,-4.166,1,0.24,0.513,0.0,0.0786,0.543,134.206,audio_features,6IaieqiCVvsNvEt6Y7yOFa,spotify:track:6IaieqiCVvsNvEt6Y7yOFa,https://api.spotify.com/v1/tracks/6IaieqiCVvsNvEt6Y7yOFa,https://api.spotify.com/v1/audio-analysis/6IaieqiCVvsNvEt6Y7yOFa,206267,4,hiphop
2fQrGHiQOvpL9UgPvtYy6G,Bank Account,21 Savage,1URnnhqYAYcrqrcwql10ft,Issa Album,50,2017-09-23,0.884,0.347,8,-8.227,0,0.35,0.015,7e-06,0.0871,0.376,75.016,audio_features,2fQrGHiQOvpL9UgPvtYy6G,spotify:track:2fQrGHiQOvpL9UgPvtYy6G,https://api.spotify.com/v1/tracks/2fQrGHiQOvpL9UgPvtYy6G,https://api.spotify.com/v1/audio-analysis/2fQrGHiQOvpL9UgPvtYy6G,220307,4,hiphop
79XrkTOfV1AqySNjVlygpW,Energy,Drake,3TVXtAsR1Inumwj472S9r4,If You're Reading This It's Too Late,73,2015-02-12,0.747,0.571,11,-7.916,1,0.478,0.38,0.0,0.534,0.553,172.104,audio_features,79XrkTOfV1AqySNjVlygpW,spotify:track:79XrkTOfV1AqySNjVlygpW,https://api.spotify.com/v1/tracks/79XrkTOfV1AqySNjVlygpW,https://api.spotify.com/v1/audio-analysis/79XrkTOfV1AqySNjVlygpW,181933,4,hiphop
3pX767GK22EHwYEYLNEuoo,24,IDK,6aiFCgyKNwF9Rv5TOxnE8E,Is He Real?,55,2019-09-04,0.884,0.572,1,-6.229,1,0.0993,0.0125,0.000359,0.125,0.44,136.114,audio_features,3pX767GK22EHwYEYLNEuoo,spotify:track:3pX767GK22EHwYEYLNEuoo,https://api.spotify.com/v1/tracks/3pX767GK22EHwYEYLNEuoo,https://api.spotify.com/v1/audio-analysis/3pX767GK22EHwYEYLNEuoo,112943,4,hiphop
6lCa8pjIU9n3nVI0r62EdM,Spin The Block (feat. Future),Lil Durk,3hcs9uc56yIGFCSy9leWe7,Signed To The Streets 3,0,2018-11-09,0.833,0.549,5,-7.215,0,0.22,0.002,2.37e-06,0.133,0.328,175.954,audio_features,6lCa8pjIU9n3nVI0r62EdM,spotify:track:6lCa8pjIU9n3nVI0r62EdM,https://api.spotify.com/v1/tracks/6lCa8pjIU9n3nVI0r62EdM,https://api.spotify.com/v1/audio-analysis/6lCa8pjIU9n3nVI0r62EdM,262328,4,hiphop
2Zy7XVdxyZQB8xp5xbpJdl,way back,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,Birds In The Trap Sing McKnight,65,2016-09-16,0.396,0.554,0,-5.048,1,0.0488,0.222,0.0,0.612,0.17,117.384,audio_features,2Zy7XVdxyZQB8xp5xbpJdl,spotify:track:2Zy7XVdxyZQB8xp5xbpJdl,https://api.spotify.com/v1/tracks/2Zy7XVdxyZQB8xp5xbpJdl,https://api.spotify.com/v1/audio-analysis/2Zy7XVdxyZQB8xp5xbpJdl,272501,4,hiphop
3Kd6Wp3lG5HXMB2dlvuy7y,Death,Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,A Love Letter To You 4,63,2019-11-22,0.802,0.82,10,-5.969,0,0.146,0.0579,0.0,0.149,0.613,164.005,audio_features,3Kd6Wp3lG5HXMB2dlvuy7y,spotify:track:3Kd6Wp3lG5HXMB2dlvuy7y,https://api.spotify.com/v1/tracks/3Kd6Wp3lG5HXMB2dlvuy7y,https://api.spotify.com/v1/audio-analysis/3Kd6Wp3lG5HXMB2dlvuy7y,172196,4,hiphop
6GQ82BpN60dzztUWzYojc7,Perfect Ten (feat. Nipsey Hussle),Mustard,0YinUQ50QDB7ZxSCLyQ40k,Perfect Ten,54,2019-06-28,0.683,0.437,5,-9.267,0,0.0375,0.781,0.000115,0.12,0.228,99.948,audio_features,6GQ82BpN60dzztUWzYojc7,spotify:track:6GQ82BpN60dzztUWzYojc7,https://api.spotify.com/v1/tracks/6GQ82BpN60dzztUWzYojc7,https://api.spotify.com/v1/audio-analysis/6GQ82BpN60dzztUWzYojc7,252021,4,hiphop
3CA9pLiwRIGtUBiMjbZmRw,Nice For What,Drake,3TVXtAsR1Inumwj472S9r4,Scorpion,79,2018-06-29,0.585,0.909,8,-6.474,1,0.0707,0.0891,9.7e-05,0.119,0.758,93.372,audio_features,3CA9pLiwRIGtUBiMjbZmRw,spotify:track:3CA9pLiwRIGtUBiMjbZmRw,https://api.spotify.com/v1/tracks/3CA9pLiwRIGtUBiMjbZmRw,https://api.spotify.com/v1/audio-analysis/3CA9pLiwRIGtUBiMjbZmRw,210747,4,hiphop
6dVZCbi9CYtD9LjAHXRjIG,Mask Off (feat. Kendrick Lamar) - Remix,Future,1RyvyyTE3xzB2ZywiAwp0i,FUTURE,61,2017-06-30,0.72,0.424,2,-11.964,1,0.387,0.0122,0.0126,0.453,0.228,150.01,audio_features,6dVZCbi9CYtD9LjAHXRjIG,spotify:track:6dVZCbi9CYtD9LjAHXRjIG,https://api.spotify.com/v1/tracks/6dVZCbi9CYtD9LjAHXRjIG,https://api.spotify.com/v1/audio-analysis/6dVZCbi9CYtD9LjAHXRjIG,258427,4,hiphop
7sjwaBQ6M3aVigYfBjm1sL,Ima Boss (feat. Rick Ross),Meek Mill,20sxb77xiYeusSH8cVdatc,"MMG Presents: Self Made, Vol. 1",65,2011-05-23,0.37,0.87,5,-2.09,1,0.271,0.0415,0.0,0.604,0.331,79.092,audio_features,7sjwaBQ6M3aVigYfBjm1sL,spotify:track:7sjwaBQ6M3aVigYfBjm1sL,https://api.spotify.com/v1/tracks/7sjwaBQ6M3aVigYfBjm1sL,https://api.spotify.com/v1/audio-analysis/7sjwaBQ6M3aVigYfBjm1sL,250240,4,hiphop
2gwkD6igEhQbDQegRCcdoB,Suge,DaBaby,4r63FhuTkUYltbVAg5TQnk,Baby On Baby,73,2019-03-01,0.876,0.662,2,-6.482,0,0.426,0.0608,0.0,0.127,0.844,75.445,audio_features,2gwkD6igEhQbDQegRCcdoB,spotify:track:2gwkD6igEhQbDQegRCcdoB,https://api.spotify.com/v1/tracks/2gwkD6igEhQbDQegRCcdoB,https://api.spotify.com/v1/audio-analysis/2gwkD6igEhQbDQegRCcdoB,163320,4,hiphop
6ya8ejoKgw906Y8LWclqrp,Racks in the Middle (feat. Roddy Ricch and Hit-Boy),Nipsey Hussle,0EeQBlQJFiAfJeVN2vT9s0,Racks in the Middle (feat. Roddy Ricch and Hit-Boy),65,2019-02-15,0.671,0.833,5,-5.152,0,0.395,0.0825,0.0,0.0726,0.702,79.351,audio_features,6ya8ejoKgw906Y8LWclqrp,spotify:track:6ya8ejoKgw906Y8LWclqrp,https://api.spotify.com/v1/tracks/6ya8ejoKgw906Y8LWclqrp,https://api.spotify.com/v1/audio-analysis/6ya8ejoKgw906Y8LWclqrp,233278,4,hiphop
