track_uri,track_name,artist_name,artist_info,artist_uri,artist_popularity,artist_genre,album,track_pop,year_released,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre
6CUOnN29kB0WQ5PLXvluJs,Dey Your Dey (feat. Zlatan),YKB,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/2f8rjDwhSy9IDL6sB6BEEE'}, 'followers': {'href': None, 'total': 2347}, 'genres': ['nigerian hip hop', 'nigerian pop'], 'href': 'https://api.spotify.com/v1/artists/2f8rjDwhSy9IDL6sB6BEEE', 'id': '2f8rjDwhSy9IDL6sB6BEEE', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb17d8e4858d9cec91408b561c', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517417d8e4858d9cec91408b561c', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17817d8e4858d9cec91408b561c', 'width': 160}], 'name': 'YKB', 'popularity': 33, 'type': 'artist', 'uri': 'spotify:artist:2f8rjDwhSy9IDL6sB6BEEE'}",2f8rjDwhSy9IDL6sB6BEEE,33,"['nigerian hip hop', 'nigerian pop']",Dey Your Dey (feat. Zlatan),27,2021-01-27,0.666,0.752,8.0,-4.807,1.0,0.127,0.085,1.46e-05,0.144,0.816,119.865,audio_features,6CUOnN29kB0WQ5PLXvluJs,spotify:track:6CUOnN29kB0WQ5PLXvluJs,https://api.spotify.com/v1/tracks/6CUOnN29kB0WQ5PLXvluJs,https://api.spotify.com/v1/audio-analysis/6CUOnN29kB0WQ5PLXvluJs,154666.0,4.0,afrobeats
4m8shrUQ2W7hHGQmeTBSTM,Omo Ologo,Lil Frosh,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/6637eWPPoj6GB8HLaT8Ett'}, 'followers': {'href': None, 'total': 19836}, 'genres': ['nigerian pop'], 'href': 'https://api.spotify.com/v1/artists/6637eWPPoj6GB8HLaT8Ett', 'id': '6637eWPPoj6GB8HLaT8Ett', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebda864d6d96f9d20bf8d2441c', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174da864d6d96f9d20bf8d2441c', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178da864d6d96f9d20bf8d2441c', 'width': 160}], 'name': 'Lil Frosh', 'popularity': 36, 'type': 'artist', 'uri': 'spotify:artist:6637eWPPoj6GB8HLaT8Ett'}",6637eWPPoj6GB8HLaT8Ett,36,['nigerian pop'],Omo Ologo,0,2021-01-29,0.87,0.891,6.0,-5.257,1.0,0.151,0.159,0.000305,0.1,0.53,122.014,audio_features,4m8shrUQ2W7hHGQmeTBSTM,spotify:track:4m8shrUQ2W7hHGQmeTBSTM,https://api.spotify.com/v1/tracks/4m8shrUQ2W7hHGQmeTBSTM,https://api.spotify.com/v1/audio-analysis/4m8shrUQ2W7hHGQmeTBSTM,196721.0,4.0,afrobeats
1xIle1f3Z1fxpR6wYtEnUe,Me and You,Demide,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/6YPOIAQYxqcP4frih0zqqh'}, 'followers': {'href': None, 'total': 80}, 'genres': [], 'href': 'https://api.spotify.com/v1/artists/6YPOIAQYxqcP4frih0zqqh', 'id': '6YPOIAQYxqcP4frih0zqqh', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2736a6985f1c56f4569fa34942c', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e026a6985f1c56f4569fa34942c', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048516a6985f1c56f4569fa34942c', 'width': 64}], 'name': 'Demide', 'popularity': 4, 'type': 'artist', 'uri': 'spotify:artist:6YPOIAQYxqcP4frih0zqqh'}",6YPOIAQYxqcP4frih0zqqh,4,[],Me and You,5,2021-01-25,0.743,0.668,3.0,-6.95,1.0,0.0919,0.526,0.0,0.106,0.596,103.985,audio_features,1xIle1f3Z1fxpR6wYtEnUe,spotify:track:1xIle1f3Z1fxpR6wYtEnUe,https://api.spotify.com/v1/tracks/1xIle1f3Z1fxpR6wYtEnUe,https://api.spotify.com/v1/audio-analysis/1xIle1f3Z1fxpR6wYtEnUe,182335.0,4.0,afrobeats
0NW8lai4H1PvrqXmkU2fn4,Once Again Dey Don Dey Vex Me,Ace DJ Xquisite,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/4ROfUgX8Mgmm3IarBdh96f'}, 'followers': {'href': None, 'total': 125}, 'genres': [], 'href': 'https://api.spotify.com/v1/artists/4ROfUgX8Mgmm3IarBdh96f', 'id': '4ROfUgX8Mgmm3IarBdh96f', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273e16c5e9e4b7ecc55e834a219', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02e16c5e9e4b7ecc55e834a219', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851e16c5e9e4b7ecc55e834a219', 'width': 64}], 'name': 'Ace DJ Xquisite', 'popularity': 28, 'type': 'artist', 'uri': 'spotify:artist:4ROfUgX8Mgmm3IarBdh96f'}",4ROfUgX8Mgmm3IarBdh96f,28,[],Once Again Dey Don Dey Vex Me,13,2021-01-28,0.578,0.579,6.0,-7.207,0.0,0.293,0.294,1.54e-05,0.137,0.526,98.474,audio_features,0NW8lai4H1PvrqXmkU2fn4,spotify:track:0NW8lai4H1PvrqXmkU2fn4,https://api.spotify.com/v1/tracks/0NW8lai4H1PvrqXmkU2fn4,https://api.spotify.com/v1/audio-analysis/0NW8lai4H1PvrqXmkU2fn4,166361.0,1.0,afrobeats
0kRm8zsYvR7OwuS6WosMW9,Foreign,Bankulli,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/5vaAZTnLCHp0garbEDlorS'}, 'followers': {'href': None, 'total': 418}, 'genres': [], 'href': 'https://api.spotify.com/v1/artists/5vaAZTnLCHp0garbEDlorS', 'id': '5vaAZTnLCHp0garbEDlorS', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb57d8c4cf77343c74252a24c3', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517457d8c4cf77343c74252a24c3', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17857d8c4cf77343c74252a24c3', 'width': 160}], 'name': 'Bankulli', 'popularity': 22, 'type': 'artist', 'uri': 'spotify:artist:5vaAZTnLCHp0garbEDlorS'}",5vaAZTnLCHp0garbEDlorS,22,[],Foreign,30,2021-01-22,0.776,0.792,6.0,-5.22,0.0,0.064,0.202,1.56e-05,0.143,0.842,120.002,audio_features,0kRm8zsYvR7OwuS6WosMW9,spotify:track:0kRm8zsYvR7OwuS6WosMW9,https://api.spotify.com/v1/tracks/0kRm8zsYvR7OwuS6WosMW9,https://api.spotify.com/v1/audio-analysis/0kRm8zsYvR7OwuS6WosMW9,169000.0,4.0,afrobeats
367d0YBJlcq24ezBp7vsaL,Nobody Send You,E.L,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/3mUnqlNBdoohi6s287lxel'}, 'followers': {'href': None, 'total': 46586}, 'genres': ['azonto', 'bass trap', 'ghanaian hip hop'], 'href': 'https://api.spotify.com/v1/artists/3mUnqlNBdoohi6s287lxel', 'id': '3mUnqlNBdoohi6s287lxel', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebedee27df7a7bf42fd400228f', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174edee27df7a7bf42fd400228f', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178edee27df7a7bf42fd400228f', 'width': 160}], 'name': 'E.L', 'popularity': 39, 'type': 'artist', 'uri': 'spotify:artist:3mUnqlNBdoohi6s287lxel'}",3mUnqlNBdoohi6s287lxel,39,"['azonto', 'bass trap', 'ghanaian hip hop']",Nobody Send You,7,2021-01-22,0.709,0.808,5.0,-6.494,0.0,0.0908,0.00989,6.77e-06,0.142,0.568,102.994,audio_features,367d0YBJlcq24ezBp7vsaL,spotify:track:367d0YBJlcq24ezBp7vsaL,https://api.spotify.com/v1/tracks/367d0YBJlcq24ezBp7vsaL,https://api.spotify.com/v1/audio-analysis/367d0YBJlcq24ezBp7vsaL,220777.0,4.0,afrobeats
1tRdrgjBQB6qVgxpbcW9UV,As Friends,Gabzy,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/2sEUjEtnqBphiYquoNfV62'}, 'followers': {'href': None, 'total': 21822}, 'genres': ['nigerian pop'], 'href': 'https://api.spotify.com/v1/artists/2sEUjEtnqBphiYquoNfV62', 'id': '2sEUjEtnqBphiYquoNfV62', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb457ea31f6e98026f1f0e3137', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174457ea31f6e98026f1f0e3137', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178457ea31f6e98026f1f0e3137', 'width': 160}], 'name': 'Gabzy', 'popularity': 63, 'type': 'artist', 'uri': 'spotify:artist:2sEUjEtnqBphiYquoNfV62'}",2sEUjEtnqBphiYquoNfV62,63,['nigerian pop'],Malone,53,2020-12-18,0.611,0.409,6.0,-8.496,0.0,0.215,0.554,4.88e-06,0.193,0.649,96.241,audio_features,1tRdrgjBQB6qVgxpbcW9UV,spotify:track:1tRdrgjBQB6qVgxpbcW9UV,https://api.spotify.com/v1/tracks/1tRdrgjBQB6qVgxpbcW9UV,https://api.spotify.com/v1/audio-analysis/1tRdrgjBQB6qVgxpbcW9UV,212284.0,4.0,afrobeats
5L28nYX0cNXsasvveoTCO4,Who Knew,Tomi Thomas,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/1W6kAvOt2N7X3Rta12vPGR'}, 'followers': {'href': None, 'total': 8583}, 'genres': ['nigerian pop'], 'href': 'https://api.spotify.com/v1/artists/1W6kAvOt2N7X3Rta12vPGR', 'id': '1W6kAvOt2N7X3Rta12vPGR', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb8a4e9d3265a04e3c9c60f862', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051748a4e9d3265a04e3c9c60f862', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1788a4e9d3265a04e3c9c60f862', 'width': 160}], 'name': 'Tomi Thomas', 'popularity': 38, 'type': 'artist', 'uri': 'spotify:artist:1W6kAvOt2N7X3Rta12vPGR'}",1W6kAvOt2N7X3Rta12vPGR,38,['nigerian pop'],Who Knew,10,2020-12-11,0.583,0.597,7.0,-6.263,1.0,0.0862,0.373,0.0,0.102,0.471,116.687,audio_features,5L28nYX0cNXsasvveoTCO4,spotify:track:5L28nYX0cNXsasvveoTCO4,https://api.spotify.com/v1/tracks/5L28nYX0cNXsasvveoTCO4,https://api.spotify.com/v1/audio-analysis/5L28nYX0cNXsasvveoTCO4,149333.0,5.0,afrobeats
5LExxN6DonNEuXv1GUW7Zl,Yaadman (Intro),Yung L,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/5jW1p6bav4DYihIHewKBCq'}, 'followers': {'href': None, 'total': 14121}, 'genres': ['afropop', 'nigerian pop'], 'href': 'https://api.spotify.com/v1/artists/5jW1p6bav4DYihIHewKBCq', 'id': '5jW1p6bav4DYihIHewKBCq', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eba2cce93c92f4bee28b807bed', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174a2cce93c92f4bee28b807bed', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178a2cce93c92f4bee28b807bed', 'width': 160}], 'name': 'Yung L', 'popularity': 46, 'type': 'artist', 'uri': 'spotify:artist:5jW1p6bav4DYihIHewKBCq'}",5jW1p6bav4DYihIHewKBCq,46,"['afropop', 'nigerian pop']",Yaadman (Intro),8,2021-01-22,0.71,0.671,11.0,-6.101,0.0,0.252,0.321,1.47e-05,0.124,0.885,77.586,audio_features,5LExxN6DonNEuXv1GUW7Zl,spotify:track:5LExxN6DonNEuXv1GUW7Zl,https://api.spotify.com/v1/tracks/5LExxN6DonNEuXv1GUW7Zl,https://api.spotify.com/v1/audio-analysis/5LExxN6DonNEuXv1GUW7Zl,110769.0,4.0,afrobeats
7gzHNHHTTfQBZErHneke0i,God Sent,Seyi Vibez,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/4zmZ8lVLzGc84S4v2B1rLx'}, 'followers': {'href': None, 'total': 59047}, 'genres': ['nigerian pop'], 'href': 'https://api.spotify.com/v1/artists/4zmZ8lVLzGc84S4v2B1rLx', 'id': '4zmZ8lVLzGc84S4v2B1rLx', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb3fd3a6c03a6b6baefa761a02', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051743fd3a6c03a6b6baefa761a02', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1783fd3a6c03a6b6baefa761a02', 'width': 160}], 'name': 'Seyi Vibez', 'popularity': 44, 'type': 'artist', 'uri': 'spotify:artist:4zmZ8lVLzGc84S4v2B1rLx'}",4zmZ8lVLzGc84S4v2B1rLx,44,['nigerian pop'],God Sent,0,2021-01-15,0.659,0.759,6.0,-3.82,0.0,0.196,0.0651,0.0,0.122,0.398,109.667,audio_features,7gzHNHHTTfQBZErHneke0i,spotify:track:7gzHNHHTTfQBZErHneke0i,https://api.spotify.com/v1/tracks/7gzHNHHTTfQBZErHneke0i,https://api.spotify.com/v1/audio-analysis/7gzHNHHTTfQBZErHneke0i,212297.0,4.0,afrobeats
7y93GnlMHwdCmYEEJ40NKU,Umuigbo,Flavour,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/0oKNR4ahj1CPnK2kQmbOfo'}, 'followers': {'href': None, 'total': 207880}, 'genres': ['afro dancehall', 'afropop', 'azontobeats', 'igbo pop', 'nigerian pop'], 'href': 'https://api.spotify.com/v1/artists/0oKNR4ahj1CPnK2kQmbOfo', 'id': '0oKNR4ahj1CPnK2kQmbOfo', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebf87421c1c94551f4f379ac0d', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174f87421c1c94551f4f379ac0d', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178f87421c1c94551f4f379ac0d', 'width': 160}], 'name': 'Flavour', 'popularity': 56, 'type': 'artist', 'uri': 'spotify:artist:0oKNR4ahj1CPnK2kQmbOfo'}",0oKNR4ahj1CPnK2kQmbOfo,56,"['afro dancehall', 'afropop', 'azontobeats', 'igbo pop', 'nigerian pop']",Flavour of Africa,30,2020-12-04,0.611,0.919,0.0,-1.417,1.0,0.0616,0.555,0.0,0.118,0.83,94.088,audio_features,7y93GnlMHwdCmYEEJ40NKU,spotify:track:7y93GnlMHwdCmYEEJ40NKU,https://api.spotify.com/v1/tracks/7y93GnlMHwdCmYEEJ40NKU,https://api.spotify.com/v1/audio-analysis/7y93GnlMHwdCmYEEJ40NKU,226220.0,3.0,afrobeats
