track_uri,track_name,artist_name,artist_uri,album,track_pop,year_released,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre
0Nu9WA8kEbBWEsay2s8Q0U,Even If It Breaks Your Heart,Eli Young Band,6eKWqnckwdIlSnjaYgIyxv,Life At Best,67,2011-01-01,0.495,0.527,0,-4.742,1,0.0351,0.000159,0.0163,0.1,0.574,208.067,audio_features,0Nu9WA8kEbBWEsay2s8Q0U,spotify:track:0Nu9WA8kEbBWEsay2s8Q0U,https://api.spotify.com/v1/tracks/0Nu9WA8kEbBWEsay2s8Q0U,https://api.spotify.com/v1/audio-analysis/0Nu9WA8kEbBWEsay2s8Q0U,220520,4,country
0cV4xwUA4ue2deqq4CZFko,I Don't Want This Night To End,Luke Bryan,0BvkDsjIUla7X0k6CSWh1I,Tailgates & Tanlines,32,2011-08-09,0.616,0.728,9,-4.02,0,0.0278,0.0275,0.0,0.228,0.375,111.934,audio_features,0cV4xwUA4ue2deqq4CZFko,spotify:track:0cV4xwUA4ue2deqq4CZFko,https://api.spotify.com/v1/tracks/0cV4xwUA4ue2deqq4CZFko,https://api.spotify.com/v1/audio-analysis/0cV4xwUA4ue2deqq4CZFko,219973,4,country
2MxvvBEJreIHojGrYCwTVB,As She's Walking Away,Alan Jackson,4mxWe1mtYIYfP040G38yvS,Country,48,2017-03-23,0.556,0.655,3,-5.909,1,0.031,0.46,0.0,0.12,0.334,183.981,audio_features,2MxvvBEJreIHojGrYCwTVB,spotify:track:2MxvvBEJreIHojGrYCwTVB,https://api.spotify.com/v1/tracks/2MxvvBEJreIHojGrYCwTVB,https://api.spotify.com/v1/audio-analysis/2MxvvBEJreIHojGrYCwTVB,223840,4,country
3izNaTiYdotdPL0Bs76JqO,My Girl,Dylan Scott,78YqeIji3mgAS2K1Maca6x,Dylan Scott (Deluxe Edition),68,2017-08-04,0.652,0.719,1,-7.251,1,0.033,0.0353,0.0,0.108,0.24,94.969,audio_features,3izNaTiYdotdPL0Bs76JqO,spotify:track:3izNaTiYdotdPL0Bs76JqO,https://api.spotify.com/v1/tracks/3izNaTiYdotdPL0Bs76JqO,https://api.spotify.com/v1/audio-analysis/3izNaTiYdotdPL0Bs76JqO,197640,4,country
7zVCrzzEJU7u24sbJPXA5W,What Ifs (feat. Lauren Alaina),Kane Brown,3oSJ7TBVCWMDMiYjXNiCKE,Kane Brown,73,2016-12-02,0.612,0.799,10,-4.603,1,0.0275,0.00898,0.0,0.172,0.687,125.976,audio_features,7zVCrzzEJU7u24sbJPXA5W,spotify:track:7zVCrzzEJU7u24sbJPXA5W,https://api.spotify.com/v1/tracks/7zVCrzzEJU7u24sbJPXA5W,https://api.spotify.com/v1/audio-analysis/7zVCrzzEJU7u24sbJPXA5W,188253,4,country
2Gy3XMLbBxACZ4tXdFRGr7,Pontoon,Little Big Town,3CygdxquGHurS7f9LjNLkv,Tornado,67,2013-01-01,0.721,0.819,9,-5.715,1,0.0269,0.413,0.0,0.196,0.867,96.02,audio_features,2Gy3XMLbBxACZ4tXdFRGr7,spotify:track:2Gy3XMLbBxACZ4tXdFRGr7,https://api.spotify.com/v1/tracks/2Gy3XMLbBxACZ4tXdFRGr7,https://api.spotify.com/v1/audio-analysis/2Gy3XMLbBxACZ4tXdFRGr7,212320,4,country
4xInIiKipU1mtUogJ3ZdYr,American Honey,Lady A,32WkQRZEVKSzVAAYqukAEA,Need You Now,66,2010-01-01,0.588,0.684,1,-5.154,1,0.0288,0.508,0.0,0.141,0.121,85.997,audio_features,4xInIiKipU1mtUogJ3ZdYr,spotify:track:4xInIiKipU1mtUogJ3ZdYr,https://api.spotify.com/v1/tracks/4xInIiKipU1mtUogJ3ZdYr,https://api.spotify.com/v1/audio-analysis/4xInIiKipU1mtUogJ3ZdYr,224867,4,country
3RzcoFkZ0AOp2nH71jP504,Beer Never Broke My Heart,Luke Combs,718COspgdWOnwOFpJHRZHS,What You See Is What You Get,0,2019-11-08,0.54,0.863,1,-4.483,1,0.0481,0.0138,0.0,0.0874,0.64,77.0,audio_features,3RzcoFkZ0AOp2nH71jP504,spotify:track:3RzcoFkZ0AOp2nH71jP504,https://api.spotify.com/v1/tracks/3RzcoFkZ0AOp2nH71jP504,https://api.spotify.com/v1/audio-analysis/3RzcoFkZ0AOp2nH71jP504,186733,4,country
6aUhfNWYnMThF3TGtuYUUu,How Country Feels,Randy Houser,56x8mYvS3cyDGAi8N2FxbB,How Country Feels,71,2013-01-22,0.678,0.839,7,-3.617,1,0.0394,0.0379,0.0,0.0742,0.772,104.952,audio_features,6aUhfNWYnMThF3TGtuYUUu,spotify:track:6aUhfNWYnMThF3TGtuYUUu,https://api.spotify.com/v1/tracks/6aUhfNWYnMThF3TGtuYUUu,https://api.spotify.com/v1/audio-analysis/6aUhfNWYnMThF3TGtuYUUu,185907,4,country
4FkgULes13bk2eHrsJg4q9,I Want Crazy - Encore,Hunter Hayes,7H6dkUChT5EoOQtUVMg4cN,Hunter Hayes (Encore),66,2011,0.562,0.878,8,-4.806,1,0.0387,0.0539,0.0,0.112,0.558,103.029,audio_features,4FkgULes13bk2eHrsJg4q9,spotify:track:4FkgULes13bk2eHrsJg4q9,https://api.spotify.com/v1/tracks/4FkgULes13bk2eHrsJg4q9,https://api.spotify.com/v1/audio-analysis/4FkgULes13bk2eHrsJg4q9,236865,4,country
6aNwDe5YH5YUPlpHkku52w,Sunshine & Whiskey,Frankie Ballard,0dvKgSdNB2U1gfp6ZcekYi,Sunshine & Whiskey,68,2014-04-03,0.67,0.737,9,-6.794,1,0.0434,0.223,0.0,0.325,0.754,92.983,audio_features,6aNwDe5YH5YUPlpHkku52w,spotify:track:6aNwDe5YH5YUPlpHkku52w,https://api.spotify.com/v1/tracks/6aNwDe5YH5YUPlpHkku52w,https://api.spotify.com/v1/audio-analysis/6aNwDe5YH5YUPlpHkku52w,182400,4,country
1LM5zQv5pBKPyO7rm7Uz6U,My Church,Maren Morris,6WY7D3jk8zTrHtmkqqo5GI,HERO (Deluxe Edition),69,2017-03-17,0.517,0.743,9,-4.336,1,0.0363,0.243,3.36e-06,0.107,0.664,76.979,audio_features,1LM5zQv5pBKPyO7rm7Uz6U,spotify:track:1LM5zQv5pBKPyO7rm7Uz6U,https://api.spotify.com/v1/tracks/1LM5zQv5pBKPyO7rm7Uz6U,https://api.spotify.com/v1/audio-analysis/1LM5zQv5pBKPyO7rm7Uz6U,197931,4,country
3EWMoDIm6lzuR0zQKtuCJX,Up Down (feat. Florida Georgia Line),Morgan Wallen,4oUHIQIBe0LHzYfvXNW4QM,If I Know Me,74,2018-04-27,0.589,0.882,6,-3.039,1,0.035,0.0813,0.0,0.146,0.793,129.915,audio_features,3EWMoDIm6lzuR0zQKtuCJX,spotify:track:3EWMoDIm6lzuR0zQKtuCJX,https://api.spotify.com/v1/tracks/3EWMoDIm6lzuR0zQKtuCJX,https://api.spotify.com/v1/audio-analysis/3EWMoDIm6lzuR0zQKtuCJX,197253,4,country
5HGibWoxnkYSkl6mHmAlOE,That's My Kind Of Night,Luke Bryan,0BvkDsjIUla7X0k6CSWh1I,Crash My Party,74,2013-01-01,0.661,0.751,7,-2.909,1,0.0481,0.0571,0.0,0.105,0.875,109.995,audio_features,5HGibWoxnkYSkl6mHmAlOE,spotify:track:5HGibWoxnkYSkl6mHmAlOE,https://api.spotify.com/v1/tracks/5HGibWoxnkYSkl6mHmAlOE,https://api.spotify.com/v1/audio-analysis/5HGibWoxnkYSkl6mHmAlOE,190187,4,country
