track_uri,track_name,artist_name,artist_uri,album,track_pop,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre
6wQvbzsxSLKqYrPc26jd9S,Phakade Lami,Nomfundo Moh,6brKi6i5SusNnoKcSlKAan,Phakade Lami,61,0.618,0.389,11,-11.236,0,0.0481,0.146,1.19e-05,0.072,0.516,166.021,audio_features,6wQvbzsxSLKqYrPc26jd9S,spotify:track:6wQvbzsxSLKqYrPc26jd9S,https://api.spotify.com/v1/tracks/6wQvbzsxSLKqYrPc26jd9S,https://api.spotify.com/v1/audio-analysis/6wQvbzsxSLKqYrPc26jd9S,261476,4,afrobeats
60sRT3aNeHYRyr8vKLzHel,Something Different,Adekunle Gold,2IK173RXLiCSQ8fhDlAb3s,Something Different,51,0.718,0.829,3,-2.42,0,0.121,0.459,2.36e-06,0.114,0.701,99.96,audio_features,60sRT3aNeHYRyr8vKLzHel,spotify:track:60sRT3aNeHYRyr8vKLzHel,https://api.spotify.com/v1/tracks/60sRT3aNeHYRyr8vKLzHel,https://api.spotify.com/v1/audio-analysis/60sRT3aNeHYRyr8vKLzHel,175987,4,afrobeats
2RCf3uUVix6XzRU0Z8quJs,For Life,Runtown,6mMtnxEQkYoY5FfJIQ9Rhb,For Life,52,0.719,0.671,10,-4.888,1,0.182,0.093,3.32e-05,0.06,0.844,205.656,audio_features,2RCf3uUVix6XzRU0Z8quJs,spotify:track:2RCf3uUVix6XzRU0Z8quJs,https://api.spotify.com/v1/tracks/2RCf3uUVix6XzRU0Z8quJs,https://api.spotify.com/v1/audio-analysis/2RCf3uUVix6XzRU0Z8quJs,229634,4,afrobeats
7fWotHT92my4vLN713vFTa,D O D O,Tayc,7gU9VyFRN3JWPJ5oHOil60,Fleur froide - Second état : la cristallisation,82,0.678,0.646,5,-7.996,0,0.112,0.304,0.000405,0.154,0.582,98.816,audio_features,7fWotHT92my4vLN713vFTa,spotify:track:7fWotHT92my4vLN713vFTa,https://api.spotify.com/v1/tracks/7fWotHT92my4vLN713vFTa,https://api.spotify.com/v1/audio-analysis/7fWotHT92my4vLN713vFTa,179240,4,afrobeats
3KO1322zrWwGa8TWQDBFvg,Sungba,Asake,3a1tBryiczPAZpgoZN9Rzg,Ololade Asake,67,0.861,0.656,7,-7.386,1,0.154,0.00792,0.0,0.0707,0.785,111.965,audio_features,3KO1322zrWwGa8TWQDBFvg,spotify:track:3KO1322zrWwGa8TWQDBFvg,https://api.spotify.com/v1/tracks/3KO1322zrWwGa8TWQDBFvg,https://api.spotify.com/v1/audio-analysis/3KO1322zrWwGa8TWQDBFvg,190792,4,afrobeats
39PN1sXbxLA7eT5CeW1Vei,Fire,Djwalz,1kkriY46YLjIu947a90gb2,Fire,16,0.935,0.736,2,-4.677,0,0.0856,0.634,0.000702,0.0514,0.933,109.972,audio_features,39PN1sXbxLA7eT5CeW1Vei,spotify:track:39PN1sXbxLA7eT5CeW1Vei,https://api.spotify.com/v1/tracks/39PN1sXbxLA7eT5CeW1Vei,https://api.spotify.com/v1/audio-analysis/39PN1sXbxLA7eT5CeW1Vei,174498,4,afrobeats
4PgMRk7oJmRzJOngQlONBa,ODG,Eltee Skhillz,2TaztBC0I5tyAKvuFvVoTT,Body Of Work,54,0.883,0.815,7,-5.682,1,0.0558,0.278,0.0855,0.16,0.66,113.003,audio_features,4PgMRk7oJmRzJOngQlONBa,spotify:track:4PgMRk7oJmRzJOngQlONBa,https://api.spotify.com/v1/tracks/4PgMRk7oJmRzJOngQlONBa,https://api.spotify.com/v1/audio-analysis/4PgMRk7oJmRzJOngQlONBa,193805,4,afrobeats
3Rlz1nLiMqyjUjBMbi5AWN,Energy,Feranbanks,7Ms4uMOaTNPYf52BBX4jSh,Energy,52,0.875,0.753,7,-5.996,1,0.165,0.623,1.62e-06,0.496,0.822,119.995,audio_features,3Rlz1nLiMqyjUjBMbi5AWN,spotify:track:3Rlz1nLiMqyjUjBMbi5AWN,https://api.spotify.com/v1/tracks/3Rlz1nLiMqyjUjBMbi5AWN,https://api.spotify.com/v1/audio-analysis/3Rlz1nLiMqyjUjBMbi5AWN,146000,4,afrobeats
0m65pnkFyJ5w8vMjYTCsI5,Trenches,Skiibii,72Z2AhMKpxZjLNnPMyinUE,Trenches,54,0.929,0.653,4,-5.138,1,0.0455,0.188,0.000252,0.0917,0.831,112.988,audio_features,0m65pnkFyJ5w8vMjYTCsI5,spotify:track:0m65pnkFyJ5w8vMjYTCsI5,https://api.spotify.com/v1/tracks/0m65pnkFyJ5w8vMjYTCsI5,https://api.spotify.com/v1/audio-analysis/0m65pnkFyJ5w8vMjYTCsI5,146000,4,afrobeats
5FtWjKVBTMklN2yCP9UhF6,Sungba (feat. Burna Boy) - Remix,Asake,3a1tBryiczPAZpgoZN9Rzg,Sungba (Remix) [feat. Burna Boy],63,0.861,0.588,7,-8.861,1,0.243,0.00913,0.0,0.0591,0.705,111.995,audio_features,5FtWjKVBTMklN2yCP9UhF6,spotify:track:5FtWjKVBTMklN2yCP9UhF6,https://api.spotify.com/v1/tracks/5FtWjKVBTMklN2yCP9UhF6,https://api.spotify.com/v1/audio-analysis/5FtWjKVBTMklN2yCP9UhF6,210000,4,afrobeats
0etKBtlwrlwT9GjVjb9TjG,Legendary,AdeJosh,7vI5Bl979W5P8zRgkdZQ7k,Legendary,35,0.632,0.708,2,-6.293,1,0.368,0.471,0.00228,0.0885,0.336,153.99,audio_features,0etKBtlwrlwT9GjVjb9TjG,spotify:track:0etKBtlwrlwT9GjVjb9TjG,https://api.spotify.com/v1/tracks/0etKBtlwrlwT9GjVjb9TjG,https://api.spotify.com/v1/audio-analysis/0etKBtlwrlwT9GjVjb9TjG,156000,3,afrobeats
50z3YAFMincQJ4jIBlgBGk,Wishlist,Jaywillz,0eYIT8bKfvhhDHFH1A0rxk,Sun Flower (EP),50,0.481,0.685,5,-6.795,1,0.309,0.2,0.0,0.0935,0.847,67.1,audio_features,50z3YAFMincQJ4jIBlgBGk,spotify:track:50z3YAFMincQJ4jIBlgBGk,https://api.spotify.com/v1/tracks/50z3YAFMincQJ4jIBlgBGk,https://api.spotify.com/v1/audio-analysis/50z3YAFMincQJ4jIBlgBGk,150747,5,afrobeats
3r19Quorvek3zJo7H4aH4X,Naya's Riddim,Jaylon,0LPjWuF3g2DJwDODD5aGr4,Naya's Riddim,36,0.847,0.338,2,-10.743,1,0.315,0.186,8.82e-05,0.103,0.482,97.963,audio_features,3r19Quorvek3zJo7H4aH4X,spotify:track:3r19Quorvek3zJo7H4aH4X,https://api.spotify.com/v1/tracks/3r19Quorvek3zJo7H4aH4X,https://api.spotify.com/v1/audio-analysis/3r19Quorvek3zJo7H4aH4X,178654,4,afrobeats
7gZKLXM3weK3i9d8VA14vx,BLACK SPARTAN,Sambee,5JcPtCg5szpZcDTol9LNaS,BLACK SPARTAN,18,0.818,0.661,5,-7.35,1,0.046,0.084,0.000157,0.145,0.141,118.004,audio_features,7gZKLXM3weK3i9d8VA14vx,spotify:track:7gZKLXM3weK3i9d8VA14vx,https://api.spotify.com/v1/tracks/7gZKLXM3weK3i9d8VA14vx,https://api.spotify.com/v1/audio-analysis/7gZKLXM3weK3i9d8VA14vx,132215,4,afrobeats
7d1aTQlsHMgWmkPywDi7h1,Omo Ope (feat. Olamide),Asake,3a1tBryiczPAZpgoZN9Rzg,Omo Ope,69,0.905,0.747,9,-6.622,1,0.0442,0.117,0.000364,0.0505,0.866,117.008,audio_features,7d1aTQlsHMgWmkPywDi7h1,spotify:track:7d1aTQlsHMgWmkPywDi7h1,https://api.spotify.com/v1/tracks/7d1aTQlsHMgWmkPywDi7h1,https://api.spotify.com/v1/audio-analysis/7d1aTQlsHMgWmkPywDi7h1,166154,4,afrobeats
32gEevQqsOIClyzX9m5XfC,Hold Me Down,AdeJosh,7vI5Bl979W5P8zRgkdZQ7k,Hold Me Down,31,0.658,0.501,5,-8.26,0,0.302,0.678,0.0,0.234,0.633,93.761,audio_features,32gEevQqsOIClyzX9m5XfC,spotify:track:32gEevQqsOIClyzX9m5XfC,https://api.spotify.com/v1/tracks/32gEevQqsOIClyzX9m5XfC,https://api.spotify.com/v1/audio-analysis/32gEevQqsOIClyzX9m5XfC,165957,4,afrobeats
1tDf8B65kTrz87w5RJmgXG,Hate Me,Olamide,4ovtyvs7j1jSmwhkBGHqSr,Hate Me,62,0.562,0.832,1,-8.152,1,0.202,0.0974,0.0139,0.197,0.358,157.364,audio_features,1tDf8B65kTrz87w5RJmgXG,spotify:track:1tDf8B65kTrz87w5RJmgXG,https://api.spotify.com/v1/tracks/1tDf8B65kTrz87w5RJmgXG,https://api.spotify.com/v1/audio-analysis/1tDf8B65kTrz87w5RJmgXG,199322,5,afrobeats
414nhO1axxujQoPho47oly,My Darling,Jaylon,0LPjWuF3g2DJwDODD5aGr4,My Darling,36,0.544,0.448,4,-12.825,0,0.44,0.707,0.0,0.0789,0.781,95.125,audio_features,414nhO1axxujQoPho47oly,spotify:track:414nhO1axxujQoPho47oly,https://api.spotify.com/v1/tracks/414nhO1axxujQoPho47oly,https://api.spotify.com/v1/audio-analysis/414nhO1axxujQoPho47oly,195424,4,afrobeats
5hqC4PiceksAR1UXRyHx0r,Commander,Blaqbonez,12kjvw4e3gLp6qVHO65n7W,Commander,57,0.817,0.69,4,-6.979,0,0.19,0.36,0.0187,0.107,0.181,99.873,audio_features,5hqC4PiceksAR1UXRyHx0r,spotify:track:5hqC4PiceksAR1UXRyHx0r,https://api.spotify.com/v1/tracks/5hqC4PiceksAR1UXRyHx0r,https://api.spotify.com/v1/audio-analysis/5hqC4PiceksAR1UXRyHx0r,158400,4,afrobeats
57KOFB32LyQFLkgUVn9Ymx,Jollof,Melano Blac,12vQFtn9Z77F4kF4z4msz2,Jollof,53,0.766,0.527,6,-10.834,1,0.204,0.332,0.0,0.12,0.719,100.045,audio_features,57KOFB32LyQFLkgUVn9Ymx,spotify:track:57KOFB32LyQFLkgUVn9Ymx,https://api.spotify.com/v1/tracks/57KOFB32LyQFLkgUVn9Ymx,https://api.spotify.com/v1/audio-analysis/57KOFB32LyQFLkgUVn9Ymx,163200,4,afrobeats
25BY2QnK7piZ0uK9h5Kzff,Y3 NI ABRE (feat. AB Legacy),William Destro,4iAmKsUD11INfhxUF4daPZ,Y3 NI ABRE (feat. AB Legacy),16,0.766,0.59,10,-9.908,0,0.109,0.0814,0.00195,0.0851,0.928,104.911,audio_features,25BY2QnK7piZ0uK9h5Kzff,spotify:track:25BY2QnK7piZ0uK9h5Kzff,https://api.spotify.com/v1/tracks/25BY2QnK7piZ0uK9h5Kzff,https://api.spotify.com/v1/audio-analysis/25BY2QnK7piZ0uK9h5Kzff,168124,4,afrobeats
4lWBRhhSefxmbEy2gHdab6,Furo,Samiyo,3uVuOjP7ey3wFr6jVAsU6w,Furo,14,0.761,0.944,5,-3.003,1,0.0725,0.262,0.00103,0.08,0.933,102.957,audio_features,4lWBRhhSefxmbEy2gHdab6,spotify:track:4lWBRhhSefxmbEy2gHdab6,https://api.spotify.com/v1/tracks/4lWBRhhSefxmbEy2gHdab6,https://api.spotify.com/v1/audio-analysis/4lWBRhhSefxmbEy2gHdab6,198087,4,afrobeats
00rCz9Hg1N39WV1SEnh8UW,Faaji,KHORISKY,65oB2CgWknHO6vZDnEQJw7,Faaji,17,0.803,0.511,5,-7.797,1,0.199,0.63,1.65e-06,0.103,0.653,105.033,audio_features,00rCz9Hg1N39WV1SEnh8UW,spotify:track:00rCz9Hg1N39WV1SEnh8UW,https://api.spotify.com/v1/tracks/00rCz9Hg1N39WV1SEnh8UW,https://api.spotify.com/v1/audio-analysis/00rCz9Hg1N39WV1SEnh8UW,139429,4,afrobeats
2ePIWTf7Y8X56jR7fvd1Hw,Loke Loke,Oluwa Kuwait,2Hytw9lDsynLJQAIgx2oJ2,Loke Loke,54,0.785,0.809,0,-5.026,0,0.129,0.241,0.0389,0.169,0.723,98.099,audio_features,2ePIWTf7Y8X56jR7fvd1Hw,spotify:track:2ePIWTf7Y8X56jR7fvd1Hw,https://api.spotify.com/v1/tracks/2ePIWTf7Y8X56jR7fvd1Hw,https://api.spotify.com/v1/audio-analysis/2ePIWTf7Y8X56jR7fvd1Hw,198960,4,afrobeats
2hRazi6Y5U8NuYK1x1ECk0,Personal,Fiokee,0dIKXNriGyVYvw6Cw2jko5,Personal,42,0.782,0.883,9,-4.766,0,0.0888,0.317,0.0,0.116,0.608,115.013,audio_features,2hRazi6Y5U8NuYK1x1ECk0,spotify:track:2hRazi6Y5U8NuYK1x1ECk0,https://api.spotify.com/v1/tracks/2hRazi6Y5U8NuYK1x1ECk0,https://api.spotify.com/v1/audio-analysis/2hRazi6Y5U8NuYK1x1ECk0,179473,4,afrobeats
1IARNA3zsu39Kul2ov9n3J,King,Fireboy DML,75VKfyoBlkmrJFDqo1o2VY,"Laughter, Tears & Goosebumps",62,0.856,0.596,3,-6.067,1,0.0709,0.242,0.0,0.0995,0.588,99.986,audio_features,1IARNA3zsu39Kul2ov9n3J,spotify:track:1IARNA3zsu39Kul2ov9n3J,https://api.spotify.com/v1/tracks/1IARNA3zsu39Kul2ov9n3J,https://api.spotify.com/v1/audio-analysis/1IARNA3zsu39Kul2ov9n3J,165040,4,afrobeats
4lkScrQ9Hy3384o8aFFxS7,My Friend,Bella Shmurda,7kK5badbqOjd8WlT2XWMeM,My Friend,58,0.639,0.815,0,-6.221,1,0.223,0.189,0.0,0.0736,0.622,114.451,audio_features,4lkScrQ9Hy3384o8aFFxS7,spotify:track:4lkScrQ9Hy3384o8aFFxS7,https://api.spotify.com/v1/tracks/4lkScrQ9Hy3384o8aFFxS7,https://api.spotify.com/v1/audio-analysis/4lkScrQ9Hy3384o8aFFxS7,183745,4,afrobeats
3Q78lDuzWs50Gry1eQA7NX,WITH YOU,Khaid,2mM6BxFQCd6BHzW4W7VhQP,WITH YOU,62,0.644,0.707,0,-5.368,0,0.0701,0.556,0.0,0.112,0.216,67.322,audio_features,3Q78lDuzWs50Gry1eQA7NX,spotify:track:3Q78lDuzWs50Gry1eQA7NX,https://api.spotify.com/v1/tracks/3Q78lDuzWs50Gry1eQA7NX,https://api.spotify.com/v1/audio-analysis/3Q78lDuzWs50Gry1eQA7NX,192475,5,afrobeats
6gOMC22VqEf8yWbFpJCfpC,Live Forever,Kayode,2m9oQENA478WyWswPjnxyr,Live Forever,52,0.686,0.449,9,-9.766,1,0.0887,0.362,0.0,0.121,0.229,74.101,audio_features,6gOMC22VqEf8yWbFpJCfpC,spotify:track:6gOMC22VqEf8yWbFpJCfpC,https://api.spotify.com/v1/tracks/6gOMC22VqEf8yWbFpJCfpC,https://api.spotify.com/v1/audio-analysis/6gOMC22VqEf8yWbFpJCfpC,133675,4,afrobeats
0TQUn21NBUhoer2B0N0G5v,ZaZoo Zehh,Poco Lee,63NVCM00HP3vWokNnWQAIc,ZaZoo Zehh,57,0.619,0.663,0,-7.596,1,0.209,0.38,0.000129,0.314,0.792,89.096,audio_features,0TQUn21NBUhoer2B0N0G5v,spotify:track:0TQUn21NBUhoer2B0N0G5v,https://api.spotify.com/v1/tracks/0TQUn21NBUhoer2B0N0G5v,https://api.spotify.com/v1/audio-analysis/0TQUn21NBUhoer2B0N0G5v,214545,3,afrobeats
3vTW0qXIitjhZW5kfTwBTv,Champion Sound,DaVido,0Y3agQaa6g2r0YmHPOO9rh,Champion Sound,67,0.861,0.475,1,-11.952,0,0.0537,0.0325,0.322,0.0708,0.248,113.016,audio_features,3vTW0qXIitjhZW5kfTwBTv,spotify:track:3vTW0qXIitjhZW5kfTwBTv,https://api.spotify.com/v1/tracks/3vTW0qXIitjhZW5kfTwBTv,https://api.spotify.com/v1/audio-analysis/3vTW0qXIitjhZW5kfTwBTv,237876,4,afrobeats
3PnkEOvEKu7s2qQJ5mHpNl,Come My Way,Wande Coal,1fYVmAFB7sC7eDoF3mJXla,Come My Way,61,0.9,0.762,2,-5.035,1,0.0372,0.742,0.00246,0.0681,0.802,113.006,audio_features,3PnkEOvEKu7s2qQJ5mHpNl,spotify:track:3PnkEOvEKu7s2qQJ5mHpNl,https://api.spotify.com/v1/tracks/3PnkEOvEKu7s2qQJ5mHpNl,https://api.spotify.com/v1/audio-analysis/3PnkEOvEKu7s2qQJ5mHpNl,208719,4,afrobeats
2Ydj7wgn4ZrFFQsfFBTTYJ,Eh God (Barnabas),Kizz Daniel,1X6cBGnXpEpN7CmflLKmLV,Barnabas,66,0.855,0.854,0,-5.708,0,0.0901,0.14,0.318,0.379,0.658,111.081,audio_features,2Ydj7wgn4ZrFFQsfFBTTYJ,spotify:track:2Ydj7wgn4ZrFFQsfFBTTYJ,https://api.spotify.com/v1/tracks/2Ydj7wgn4ZrFFQsfFBTTYJ,https://api.spotify.com/v1/audio-analysis/2Ydj7wgn4ZrFFQsfFBTTYJ,184800,4,afrobeats
574QNMkQGedluLOgr275s9,Second Sermon - Remix,Black Sherif,2LiqbH7OhqP0yuaG8VL1wJ,Second Sermon (Remix),66,0.583,0.689,1,-5.19,1,0.132,0.251,0.0,0.0791,0.932,139.284,audio_features,574QNMkQGedluLOgr275s9,spotify:track:574QNMkQGedluLOgr275s9,https://api.spotify.com/v1/tracks/574QNMkQGedluLOgr275s9,https://api.spotify.com/v1/audio-analysis/574QNMkQGedluLOgr275s9,194864,4,afrobeats
0JqTThft87QKmw137cNGc2,Ogo Forever,Portable,5Sq9h4GMnTD99EyfZmYgqe,Ogo Forever,42,0.586,0.614,11,-6.103,0,0.144,0.659,0.0885,0.337,0.744,199.959,audio_features,0JqTThft87QKmw137cNGc2,spotify:track:0JqTThft87QKmw137cNGc2,https://api.spotify.com/v1/tracks/0JqTThft87QKmw137cNGc2,https://api.spotify.com/v1/audio-analysis/0JqTThft87QKmw137cNGc2,221986,4,afrobeats
4NG1th0egF9bbKOGUKvca7,Backside,Mohbad,0a8YNI8VHVPYKIPvCiJDxa,Backside,58,0.804,0.706,7,-6.953,1,0.133,0.134,0.000658,0.139,0.569,123.036,audio_features,4NG1th0egF9bbKOGUKvca7,spotify:track:4NG1th0egF9bbKOGUKvca7,https://api.spotify.com/v1/tracks/4NG1th0egF9bbKOGUKvca7,https://api.spotify.com/v1/audio-analysis/4NG1th0egF9bbKOGUKvca7,143439,4,afrobeats
2aEIZpR2qoh2eQHqoNLV2t,Saloo,Kashcoming,5yJLqKU6LRfzliSQIVnJMI,Saloo,25,0.9,0.54,11,-7.147,0,0.0836,0.236,0.0475,0.352,0.555,117.934,audio_features,2aEIZpR2qoh2eQHqoNLV2t,spotify:track:2aEIZpR2qoh2eQHqoNLV2t,https://api.spotify.com/v1/tracks/2aEIZpR2qoh2eQHqoNLV2t,https://api.spotify.com/v1/audio-analysis/2aEIZpR2qoh2eQHqoNLV2t,166672,4,afrobeats
7eIcigRiNdJqFYt7uk6Uw5,Ekwe - Masterkraft Amapiano Remix,Original Stereoman,4K4rk4qODO4H4PvqEtjIkC,Ekwe (Masterkraft Amapiano Remix),28,0.891,0.571,2,-9.324,1,0.0594,0.0071,0.000126,0.546,0.549,112.017,audio_features,7eIcigRiNdJqFYt7uk6Uw5,spotify:track:7eIcigRiNdJqFYt7uk6Uw5,https://api.spotify.com/v1/tracks/7eIcigRiNdJqFYt7uk6Uw5,https://api.spotify.com/v1/audio-analysis/7eIcigRiNdJqFYt7uk6Uw5,179540,4,afrobeats
1yIXbGBKgwmqyj7nVYPq6i,Mon Cheri,Yhemolee,0v5JX49XWXg0HQuWt3FPUv,Mon Cheri,36,0.646,0.905,4,-5.149,1,0.233,0.652,0.0,0.163,0.964,108.15,audio_features,1yIXbGBKgwmqyj7nVYPq6i,spotify:track:1yIXbGBKgwmqyj7nVYPq6i,https://api.spotify.com/v1/tracks/1yIXbGBKgwmqyj7nVYPq6i,https://api.spotify.com/v1/audio-analysis/1yIXbGBKgwmqyj7nVYPq6i,182335,4,afrobeats
5F5OkyidOWn8gj4vQhD7QM,CHOPLIFE (feat. Patoranking),King Promise,4tIKaxUmpXzshok2yCnwdf,CHOPLIFE (feat. Patoranking),61,0.758,0.676,9,-5.777,0,0.175,0.0624,0.0,0.104,0.75,99.706,audio_features,5F5OkyidOWn8gj4vQhD7QM,spotify:track:5F5OkyidOWn8gj4vQhD7QM,https://api.spotify.com/v1/tracks/5F5OkyidOWn8gj4vQhD7QM,https://api.spotify.com/v1/audio-analysis/5F5OkyidOWn8gj4vQhD7QM,213870,4,afrobeats
0lk5tzmaJWVAv5GBvpm3xu,Peru,Fireboy DML,75VKfyoBlkmrJFDqo1o2VY,Peru,78,0.951,0.415,7,-6.847,0,0.077,0.572,0.00403,0.0792,0.633,108.014,audio_features,0lk5tzmaJWVAv5GBvpm3xu,spotify:track:0lk5tzmaJWVAv5GBvpm3xu,https://api.spotify.com/v1/tracks/0lk5tzmaJWVAv5GBvpm3xu,https://api.spotify.com/v1/audio-analysis/0lk5tzmaJWVAv5GBvpm3xu,151641,4,afrobeats
5CubDSWGKQizaRvxSyHKpS,Excuse Me (Rock You),Crayon,3Uv5hfyuC7TkLsQ6p4ikSb,Excuse Me (Rock You),46,0.897,0.663,6,-6.354,0,0.0456,0.0852,0.00134,0.119,0.763,112.06,audio_features,5CubDSWGKQizaRvxSyHKpS,spotify:track:5CubDSWGKQizaRvxSyHKpS,https://api.spotify.com/v1/tracks/5CubDSWGKQizaRvxSyHKpS,https://api.spotify.com/v1/audio-analysis/5CubDSWGKQizaRvxSyHKpS,219000,4,afrobeats
2L82lo8nCN4JT6BdWNKNEg,Ozumba Mbadiwe,Reekado Banks,3bxZkzk0PLHcetO9o4oxXn,OTR Vol.2,36,0.784,0.785,5,-6.794,0,0.0355,0.415,0.00588,0.108,0.642,109.965,audio_features,2L82lo8nCN4JT6BdWNKNEg,spotify:track:2L82lo8nCN4JT6BdWNKNEg,https://api.spotify.com/v1/tracks/2L82lo8nCN4JT6BdWNKNEg,https://api.spotify.com/v1/audio-analysis/2L82lo8nCN4JT6BdWNKNEg,212636,4,afrobeats
0mgTrUV2FcCOjEujgheLBi,For You,DJ Neptune,3L4ZO0ZaSe1qeucpQK8tBR,Greatness 2.0,44,0.852,0.763,3,-6.493,0,0.0805,0.154,1.02e-05,0.0492,0.551,120.022,audio_features,0mgTrUV2FcCOjEujgheLBi,spotify:track:0mgTrUV2FcCOjEujgheLBi,https://api.spotify.com/v1/tracks/0mgTrUV2FcCOjEujgheLBi,https://api.spotify.com/v1/audio-analysis/0mgTrUV2FcCOjEujgheLBi,192000,4,afrobeats
0h6Zt8rO3rUBlY8tfOzJ4i,Money,Damibliz,4yUvLDMYNxWHzQGiEhUKF7,Money,15,0.847,0.89,9,-5.155,0,0.0469,0.13,0.000211,0.126,0.436,123.005,audio_features,0h6Zt8rO3rUBlY8tfOzJ4i,spotify:track:0h6Zt8rO3rUBlY8tfOzJ4i,https://api.spotify.com/v1/tracks/0h6Zt8rO3rUBlY8tfOzJ4i,https://api.spotify.com/v1/audio-analysis/0h6Zt8rO3rUBlY8tfOzJ4i,180000,4,afrobeats
0cMKMA6Q40UMBb0XHKngLN,Secure the Bag,Masterkraft,0lEUtJddtvvDlxtEmF9j0m,Secure the Bag,36,0.879,0.69,10,-6.754,0,0.0992,0.0317,0.00249,0.073,0.6,114.995,audio_features,0cMKMA6Q40UMBb0XHKngLN,spotify:track:0cMKMA6Q40UMBb0XHKngLN,https://api.spotify.com/v1/tracks/0cMKMA6Q40UMBb0XHKngLN,https://api.spotify.com/v1/audio-analysis/0cMKMA6Q40UMBb0XHKngLN,192000,4,afrobeats
7G4q3FqZSngbAxGcyyHXlz,Ale Yi,Zlatan,4mSWNal2Ixxf1zrXSTLoep,Ale Yi,52,0.925,0.813,10,-4.696,1,0.104,0.208,0.0,0.0861,0.754,120.005,audio_features,7G4q3FqZSngbAxGcyyHXlz,spotify:track:7G4q3FqZSngbAxGcyyHXlz,https://api.spotify.com/v1/tracks/7G4q3FqZSngbAxGcyyHXlz,https://api.spotify.com/v1/audio-analysis/7G4q3FqZSngbAxGcyyHXlz,161067,4,afrobeats
2hUKP2NLefzpNhYhAmk2wY,Polongo,Zlatan,4mSWNal2Ixxf1zrXSTLoep,Resan,36,0.854,0.826,7,-4.041,1,0.213,0.254,7.17e-05,0.108,0.808,103.064,audio_features,2hUKP2NLefzpNhYhAmk2wY,spotify:track:2hUKP2NLefzpNhYhAmk2wY,https://api.spotify.com/v1/tracks/2hUKP2NLefzpNhYhAmk2wY,https://api.spotify.com/v1/audio-analysis/2hUKP2NLefzpNhYhAmk2wY,179417,4,afrobeats
42aQ9uWh6A1UeFODblprU8,Man Of The Year,Niphkeys,6vAWSq2hKcuItyByR5krQV,Man Of The Year,51,0.905,0.761,9,-6.591,0,0.0411,0.281,0.000782,0.122,0.784,115.982,audio_features,42aQ9uWh6A1UeFODblprU8,spotify:track:42aQ9uWh6A1UeFODblprU8,https://api.spotify.com/v1/tracks/42aQ9uWh6A1UeFODblprU8,https://api.spotify.com/v1/audio-analysis/42aQ9uWh6A1UeFODblprU8,135483,4,afrobeats
3Xfwu3xtPqmJ4nM4jpBm8O,Damages,Tems,687cZJR45JO7jhk1LHIbgq,For Broken Ears,69,0.712,0.497,1,-8.106,1,0.431,0.528,2.65e-05,0.125,0.516,128.385,audio_features,3Xfwu3xtPqmJ4nM4jpBm8O,spotify:track:3Xfwu3xtPqmJ4nM4jpBm8O,https://api.spotify.com/v1/tracks/3Xfwu3xtPqmJ4nM4jpBm8O,https://api.spotify.com/v1/audio-analysis/3Xfwu3xtPqmJ4nM4jpBm8O,169412,5,afrobeats
6mtYYHzQFZwmL6OWA5XGVl,Jupa,Rhymestar,320lY1OxhAoi87hHOZolHn,Jupa,19,0.789,0.46,1,-13.714,1,0.0522,0.0862,0.00321,0.0832,0.415,104.022,audio_features,6mtYYHzQFZwmL6OWA5XGVl,spotify:track:6mtYYHzQFZwmL6OWA5XGVl,https://api.spotify.com/v1/tracks/6mtYYHzQFZwmL6OWA5XGVl,https://api.spotify.com/v1/audio-analysis/6mtYYHzQFZwmL6OWA5XGVl,179096,4,afrobeats
6jdTkoEaer7XNGSblczoSu,Mood (feat. Buju),WizKid,3tVQdUvClmAT7URs9V3rsp,Made In Lagos: Deluxe Edition,73,0.897,0.7,1,-2.776,0,0.117,0.0193,0.009,0.12,0.755,101.944,audio_features,6jdTkoEaer7XNGSblczoSu,spotify:track:6jdTkoEaer7XNGSblczoSu,https://api.spotify.com/v1/tracks/6jdTkoEaer7XNGSblczoSu,https://api.spotify.com/v1/audio-analysis/6jdTkoEaer7XNGSblczoSu,209760,4,afrobeats
2iKM6R7hySTdy1QKh2WApo,African Girl Bad,Zoro,6C5VcMDwD9dQqIOM8VePTM,African Girl Bad,39,0.582,0.67,5,-6.919,0,0.26,0.0752,1.08e-06,0.064,0.536,96.542,audio_features,2iKM6R7hySTdy1QKh2WApo,spotify:track:2iKM6R7hySTdy1QKh2WApo,https://api.spotify.com/v1/tracks/2iKM6R7hySTdy1QKh2WApo,https://api.spotify.com/v1/audio-analysis/2iKM6R7hySTdy1QKh2WApo,200816,4,afrobeats
3Keas2doqXf1veo2DOOIdz,Bloody Samaritan,Ayra Starr,3ZpEKRjHaHANcpk10u6Ntq,Bloody Samaritan,63,0.796,0.719,8,-7.018,0,0.138,0.036,0.0,0.0718,0.242,105.027,audio_features,3Keas2doqXf1veo2DOOIdz,spotify:track:3Keas2doqXf1veo2DOOIdz,https://api.spotify.com/v1/tracks/3Keas2doqXf1veo2DOOIdz,https://api.spotify.com/v1/audio-analysis/3Keas2doqXf1veo2DOOIdz,187000,4,afrobeats
