track_uri,track_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre
6WfqEHQO707lT1WgwYnOVC,Do Me,0.809,0.913,10.0,-2.293,0.0,0.139,0.517,0.0,0.0415,0.964,103.059,audio_features,6WfqEHQO707lT1WgwYnOVC,spotify:track:6WfqEHQO707lT1WgwYnOVC,https://api.spotify.com/v1/tracks/6WfqEHQO707lT1WgwYnOVC,https://api.spotify.com/v1/audio-analysis/6WfqEHQO707lT1WgwYnOVC,281413.0,4.0,afrobeats
0XAebEOKmFP0QjVplewqbE,Bae (feat. Afro B),0.484,0.594,8.0,-7.267,0.0,0.325,0.235,0.0,0.129,0.599,89.321,audio_features,0XAebEOKmFP0QjVplewqbE,spotify:track:0XAebEOKmFP0QjVplewqbE,https://api.spotify.com/v1/tracks/0XAebEOKmFP0QjVplewqbE,https://api.spotify.com/v1/audio-analysis/0XAebEOKmFP0QjVplewqbE,203964.0,1.0,afrobeats
2DFOj2Uu3q3MQ2l4z5fQaS,Baba God (feat. Sk),0.738,0.641,0.0,-5.577,1.0,0.193,0.0809,0.0,0.0573,0.853,199.889,audio_features,2DFOj2Uu3q3MQ2l4z5fQaS,spotify:track:2DFOj2Uu3q3MQ2l4z5fQaS,https://api.spotify.com/v1/tracks/2DFOj2Uu3q3MQ2l4z5fQaS,https://api.spotify.com/v1/audio-analysis/2DFOj2Uu3q3MQ2l4z5fQaS,254459.0,4.0,afrobeats
0RTKzoAF6R3YoHrdBjmmtJ,Shake Body,0.855,0.872,6.0,-4.09,1.0,0.0548,0.193,2.87e-05,0.0615,0.96,130.998,audio_features,0RTKzoAF6R3YoHrdBjmmtJ,spotify:track:0RTKzoAF6R3YoHrdBjmmtJ,https://api.spotify.com/v1/tracks/0RTKzoAF6R3YoHrdBjmmtJ,https://api.spotify.com/v1/audio-analysis/0RTKzoAF6R3YoHrdBjmmtJ,208874.0,4.0,afrobeats
2WLpYiWNYtHeS5izWhrh6Q,Skelewu,0.83,0.859,10.0,-3.514,0.0,0.0865,0.147,3.23e-06,0.061,0.826,121.01,audio_features,2WLpYiWNYtHeS5izWhrh6Q,spotify:track:2WLpYiWNYtHeS5izWhrh6Q,https://api.spotify.com/v1/tracks/2WLpYiWNYtHeS5izWhrh6Q,https://api.spotify.com/v1/audio-analysis/2WLpYiWNYtHeS5izWhrh6Q,190296.0,4.0,afrobeats
4tkRfb5PUoJ7d8epDatZ7g,Away,0.842,0.926,9.0,-3.83,1.0,0.124,0.0622,4.94e-05,0.136,0.963,119.998,audio_features,4tkRfb5PUoJ7d8epDatZ7g,spotify:track:4tkRfb5PUoJ7d8epDatZ7g,https://api.spotify.com/v1/tracks/4tkRfb5PUoJ7d8epDatZ7g,https://api.spotify.com/v1/audio-analysis/4tkRfb5PUoJ7d8epDatZ7g,304227.0,4.0,afrobeats
3h7pI8oM2CpXiNSZbQuEtV,Million Pound Girl (Badder Than Bad),0.608,0.932,1.0,-1.311,1.0,0.0752,0.0762,0.0,0.0572,0.722,199.99,audio_features,3h7pI8oM2CpXiNSZbQuEtV,spotify:track:3h7pI8oM2CpXiNSZbQuEtV,https://api.spotify.com/v1/tracks/3h7pI8oM2CpXiNSZbQuEtV,https://api.spotify.com/v1/audio-analysis/3h7pI8oM2CpXiNSZbQuEtV,246125.0,4.0,afrobeats
1zPbuWCj1bx0MyDUdFnTF8,Yori Yori,0.685,0.783,9.0,-1.606,0.0,0.169,0.523,0.0,0.112,0.938,102.62,audio_features,1zPbuWCj1bx0MyDUdFnTF8,spotify:track:1zPbuWCj1bx0MyDUdFnTF8,https://api.spotify.com/v1/tracks/1zPbuWCj1bx0MyDUdFnTF8,https://api.spotify.com/v1/audio-analysis/1zPbuWCj1bx0MyDUdFnTF8,218427.0,4.0,afrobeats
1ZneNgmfcgGBGshd7VgqBf,Simple,0.616,0.713,7.0,-6.522,1.0,0.283,0.16,0.0,0.126,0.925,104.245,audio_features,1ZneNgmfcgGBGshd7VgqBf,spotify:track:1ZneNgmfcgGBGshd7VgqBf,https://api.spotify.com/v1/tracks/1ZneNgmfcgGBGshd7VgqBf,https://api.spotify.com/v1/audio-analysis/1ZneNgmfcgGBGshd7VgqBf,253320.0,4.0,afrobeats
28GS7SZV0MOQxX7iafzAyK,Baby (Chop Kiss),0.923,0.842,0.0,-5.365,1.0,0.146,0.0523,0.00062,0.0434,0.692,123.006,audio_features,28GS7SZV0MOQxX7iafzAyK,spotify:track:28GS7SZV0MOQxX7iafzAyK,https://api.spotify.com/v1/tracks/28GS7SZV0MOQxX7iafzAyK,https://api.spotify.com/v1/audio-analysis/28GS7SZV0MOQxX7iafzAyK,198973.0,4.0,afrobeats
7DgGvLVviQRVyc4xy4CWjQ,Chop My Money - Remix,0.812,0.81,5.0,-5.835,0.0,0.116,0.0884,0.0,0.198,0.888,127.016,audio_features,7DgGvLVviQRVyc4xy4CWjQ,spotify:track:7DgGvLVviQRVyc4xy4CWjQ,https://api.spotify.com/v1/tracks/7DgGvLVviQRVyc4xy4CWjQ,https://api.spotify.com/v1/audio-analysis/7DgGvLVviQRVyc4xy4CWjQ,272196.0,4.0,afrobeats
51f8NU4BLPeQE3UtuvjmEH,Akube,0.863,0.741,3.0,-4.865,0.0,0.0343,0.287,1.26e-06,0.211,0.488,108.044,audio_features,51f8NU4BLPeQE3UtuvjmEH,spotify:track:51f8NU4BLPeQE3UtuvjmEH,https://api.spotify.com/v1/tracks/51f8NU4BLPeQE3UtuvjmEH,https://api.spotify.com/v1/audio-analysis/51f8NU4BLPeQE3UtuvjmEH,224522.0,4.0,afrobeats
6leKqvSviIydDluSDB7gQz,Kele Kele,0.712,0.77,7.0,-3.86,1.0,0.174,0.0319,0.0,0.103,0.739,109.751,audio_features,6leKqvSviIydDluSDB7gQz,spotify:track:6leKqvSviIydDluSDB7gQz,https://api.spotify.com/v1/tracks/6leKqvSviIydDluSDB7gQz,https://api.spotify.com/v1/audio-analysis/6leKqvSviIydDluSDB7gQz,222693.0,4.0,afrobeats
6zhfuaevbv2CGBmvLv11l6,Africa Money,0.878,0.869,9.0,-5.286,0.0,0.274,0.226,0.0,0.037,0.882,139.96,audio_features,6zhfuaevbv2CGBmvLv11l6,spotify:track:6zhfuaevbv2CGBmvLv11l6,https://api.spotify.com/v1/tracks/6zhfuaevbv2CGBmvLv11l6,https://api.spotify.com/v1/audio-analysis/6zhfuaevbv2CGBmvLv11l6,283920.0,4.0,afrobeats
33qUqDe23SGvprJxf8YisA,I Sing Feat. Utter Once & Muyiwa,0.699,0.788,8.0,-7.89,1.0,0.0591,0.00268,0.000934,0.451,0.8,121.956,audio_features,33qUqDe23SGvprJxf8YisA,spotify:track:33qUqDe23SGvprJxf8YisA,https://api.spotify.com/v1/tracks/33qUqDe23SGvprJxf8YisA,https://api.spotify.com/v1/audio-analysis/33qUqDe23SGvprJxf8YisA,296000.0,4.0,afrobeats
092PSCM3LlkiCatgTN0vrU,Oliver Twist,0.83,0.881,8.0,-5.706,1.0,0.0699,0.429,7.25e-06,0.126,0.866,125.021,audio_features,092PSCM3LlkiCatgTN0vrU,spotify:track:092PSCM3LlkiCatgTN0vrU,https://api.spotify.com/v1/tracks/092PSCM3LlkiCatgTN0vrU,https://api.spotify.com/v1/audio-analysis/092PSCM3LlkiCatgTN0vrU,237453.0,4.0,afrobeats
0dq8cqrAO0cLUuPKkAN6LC,Takeover,0.859,0.742,9.0,-5.675,0.0,0.0427,0.249,0.00181,0.13,0.914,127.982,audio_features,0dq8cqrAO0cLUuPKkAN6LC,spotify:track:0dq8cqrAO0cLUuPKkAN6LC,https://api.spotify.com/v1/tracks/0dq8cqrAO0cLUuPKkAN6LC,https://api.spotify.com/v1/audio-analysis/0dq8cqrAO0cLUuPKkAN6LC,178667.0,4.0,afrobeats
39USJOEHwUIgKzuU9tdanx,Johnny,0.84,0.842,5.0,-2.641,0.0,0.231,0.2,6.95e-05,0.138,0.875,125.104,audio_features,39USJOEHwUIgKzuU9tdanx,spotify:track:39USJOEHwUIgKzuU9tdanx,https://api.spotify.com/v1/tracks/39USJOEHwUIgKzuU9tdanx,https://api.spotify.com/v1/audio-analysis/39USJOEHwUIgKzuU9tdanx,236013.0,4.0,afrobeats
6VAiSBmVmsCPtcx5K1wAp5,E No Easy Ft. J.Martins,0.826,0.844,6.0,-4.115,0.0,0.135,0.529,0.0,0.0725,0.806,108.118,audio_features,6VAiSBmVmsCPtcx5K1wAp5,spotify:track:6VAiSBmVmsCPtcx5K1wAp5,https://api.spotify.com/v1/tracks/6VAiSBmVmsCPtcx5K1wAp5,https://api.spotify.com/v1/audio-analysis/6VAiSBmVmsCPtcx5K1wAp5,267427.0,4.0,afrobeats
6NeLjyLTlygTDu34MdolgQ,Antenna - UK Club Mix,0.787,0.937,10.0,-1.632,0.0,0.0488,0.0224,0.000101,0.0446,0.823,127.999,audio_features,6NeLjyLTlygTDu34MdolgQ,spotify:track:6NeLjyLTlygTDu34MdolgQ,https://api.spotify.com/v1/tracks/6NeLjyLTlygTDu34MdolgQ,https://api.spotify.com/v1/audio-analysis/6NeLjyLTlygTDu34MdolgQ,222750.0,4.0,afrobeats
6cTLhp8a39TClL2iqGpPVc,Ojuelegba,0.644,0.748,9.0,-5.862,0.0,0.0349,0.146,0.000346,0.203,0.901,100.037,audio_features,6cTLhp8a39TClL2iqGpPVc,spotify:track:6cTLhp8a39TClL2iqGpPVc,https://api.spotify.com/v1/tracks/6cTLhp8a39TClL2iqGpPVc,https://api.spotify.com/v1/audio-analysis/6cTLhp8a39TClL2iqGpPVc,216243.0,4.0,afrobeats
7nMiGh0Dzr8kSjHGG1Umj0,Oliver Twist,0.829,0.895,8.0,-5.006,1.0,0.0754,0.423,8.45e-06,0.111,0.876,125.033,audio_features,7nMiGh0Dzr8kSjHGG1Umj0,spotify:track:7nMiGh0Dzr8kSjHGG1Umj0,https://api.spotify.com/v1/tracks/7nMiGh0Dzr8kSjHGG1Umj0,https://api.spotify.com/v1/audio-analysis/7nMiGh0Dzr8kSjHGG1Umj0,234893.0,4.0,afrobeats
4ou5xyFUJX4VwX76tw1qb1,Fall,0.928,0.675,5.0,-3.535,1.0,0.0566,0.379,0.0,0.0533,0.794,105.952,audio_features,4ou5xyFUJX4VwX76tw1qb1,spotify:track:4ou5xyFUJX4VwX76tw1qb1,https://api.spotify.com/v1/tracks/4ou5xyFUJX4VwX76tw1qb1,https://api.spotify.com/v1/audio-analysis/4ou5xyFUJX4VwX76tw1qb1,240000.0,4.0,afrobeats
7pN5xeBGywMaE5JLIJzZ6Q,Soweto Baby (feat. Wizkid & DJ Buckz),0.889,0.728,4.0,-6.995,0.0,0.141,0.292,4.09e-06,0.0748,0.767,120.016,audio_features,7pN5xeBGywMaE5JLIJzZ6Q,spotify:track:7pN5xeBGywMaE5JLIJzZ6Q,https://api.spotify.com/v1/tracks/7pN5xeBGywMaE5JLIJzZ6Q,https://api.spotify.com/v1/audio-analysis/7pN5xeBGywMaE5JLIJzZ6Q,258000.0,4.0,afrobeats
3FskQrDXcY24ur2fCvz35O,Ye,0.503,0.592,5.0,-5.923,0.0,0.444,0.0181,0.00014,0.169,0.344,201.85,audio_features,3FskQrDXcY24ur2fCvz35O,spotify:track:3FskQrDXcY24ur2fCvz35O,https://api.spotify.com/v1/tracks/3FskQrDXcY24ur2fCvz35O,https://api.spotify.com/v1/audio-analysis/3FskQrDXcY24ur2fCvz35O,231618.0,4.0,afrobeats
6U9jxxdQ6TNzjshIpwWMTf,Ma Lo,0.788,0.721,11.0,-4.577,1.0,0.152,0.424,2.86e-06,0.0897,0.653,105.23,audio_features,6U9jxxdQ6TNzjshIpwWMTf,spotify:track:6U9jxxdQ6TNzjshIpwWMTf,https://api.spotify.com/v1/tracks/6U9jxxdQ6TNzjshIpwWMTf,https://api.spotify.com/v1/audio-analysis/6U9jxxdQ6TNzjshIpwWMTf,182857.0,4.0,afrobeats
4VmIqdbPsBUMAxCf2nnLD3,Fela In Versace,0.891,0.586,0.0,-7.17,1.0,0.102,0.028,0.0,0.0863,0.594,93.953,audio_features,4VmIqdbPsBUMAxCf2nnLD3,spotify:track:4VmIqdbPsBUMAxCf2nnLD3,https://api.spotify.com/v1/tracks/4VmIqdbPsBUMAxCf2nnLD3,https://api.spotify.com/v1/audio-analysis/4VmIqdbPsBUMAxCf2nnLD3,328085.0,4.0,afrobeats
0OM22PfCgB0WluYhP89iJP,Mad Over You,0.843,0.548,4.0,-5.209,0.0,0.0477,0.433,8.34e-05,0.109,0.811,107.044,audio_features,0OM22PfCgB0WluYhP89iJP,spotify:track:0OM22PfCgB0WluYhP89iJP,https://api.spotify.com/v1/tracks/0OM22PfCgB0WluYhP89iJP,https://api.spotify.com/v1/audio-analysis/0OM22PfCgB0WluYhP89iJP,216059.0,4.0,afrobeats
1KpBtWSI9dlv0RjtzvF1BD,"Soco (feat. Wizkid, Ceeza Milli, Spotless & Terri)",0.841,0.644,9.0,-3.284,0.0,0.083,0.594,0.00402,0.142,0.881,108.003,audio_features,1KpBtWSI9dlv0RjtzvF1BD,spotify:track:1KpBtWSI9dlv0RjtzvF1BD,https://api.spotify.com/v1/tracks/1KpBtWSI9dlv0RjtzvF1BD,https://api.spotify.com/v1/audio-analysis/1KpBtWSI9dlv0RjtzvF1BD,255608.0,4.0,afrobeats
1QzELPNi43SmpKuLPPdkNk,Drogba (Joanna),0.966,0.633,2.0,-6.392,1.0,0.101,0.0206,4.06e-06,0.0715,0.767,108.011,audio_features,1QzELPNi43SmpKuLPPdkNk,spotify:track:1QzELPNi43SmpKuLPPdkNk,https://api.spotify.com/v1/tracks/1QzELPNi43SmpKuLPPdkNk,https://api.spotify.com/v1/audio-analysis/1QzELPNi43SmpKuLPPdkNk,199000.0,4.0,afrobeats
5MAScTGPHzWAeivPjpATa9,"My Woman, My Everything (feat. Wandecoal)",0.902,0.845,11.0,-2.695,1.0,0.0644,0.0438,0.0,0.0867,0.625,112.005,audio_features,5MAScTGPHzWAeivPjpATa9,spotify:track:5MAScTGPHzWAeivPjpATa9,https://api.spotify.com/v1/tracks/5MAScTGPHzWAeivPjpATa9,https://api.spotify.com/v1/audio-analysis/5MAScTGPHzWAeivPjpATa9,233718.0,4.0,afrobeats
1090OWoP6JTpYAaSSEBvGy,Kontrol,0.868,0.521,1.0,-6.902,0.0,0.0512,0.281,6.36e-05,0.0992,0.886,113.993,audio_features,1090OWoP6JTpYAaSSEBvGy,spotify:track:1090OWoP6JTpYAaSSEBvGy,https://api.spotify.com/v1/tracks/1090OWoP6JTpYAaSSEBvGy,https://api.spotify.com/v1/audio-analysis/1090OWoP6JTpYAaSSEBvGy,206316.0,4.0,afrobeats
0B1X6jlzNv6rUWmdDBOG9S,Collabo,0.58,0.903,11.0,-4.564,1.0,0.0773,0.353,6.98e-06,0.0957,0.927,194.828,audio_features,0B1X6jlzNv6rUWmdDBOG9S,spotify:track:0B1X6jlzNv6rUWmdDBOG9S,https://api.spotify.com/v1/tracks/0B1X6jlzNv6rUWmdDBOG9S,https://api.spotify.com/v1/audio-analysis/0B1X6jlzNv6rUWmdDBOG9S,223500.0,3.0,afrobeats
54MONNKu7yBK7w9LBVQ7vx,Askamaya,0.816,0.778,9.0,-2.702,0.0,0.0622,0.068,5.47e-06,0.0833,0.726,116.038,audio_features,54MONNKu7yBK7w9LBVQ7vx,spotify:track:54MONNKu7yBK7w9LBVQ7vx,https://api.spotify.com/v1/tracks/54MONNKu7yBK7w9LBVQ7vx,https://api.spotify.com/v1/audio-analysis/54MONNKu7yBK7w9LBVQ7vx,175961.0,4.0,afrobeats
3p6qboOOnpvMHzKu1PTBCC,Sura Yako,0.366,0.952,9.0,-4.281,0.0,0.222,0.466,0.0,0.084,0.799,180.057,audio_features,3p6qboOOnpvMHzKu1PTBCC,spotify:track:3p6qboOOnpvMHzKu1PTBCC,https://api.spotify.com/v1/tracks/3p6qboOOnpvMHzKu1PTBCC,https://api.spotify.com/v1/audio-analysis/3p6qboOOnpvMHzKu1PTBCC,238187.0,3.0,afrobeats
02KGBPy9mVdvo4dPXxt3h5,Baby,0.785,0.806,11.0,-5.34,1.0,0.0558,0.142,0.000285,0.147,0.539,105.001,audio_features,02KGBPy9mVdvo4dPXxt3h5,spotify:track:02KGBPy9mVdvo4dPXxt3h5,https://api.spotify.com/v1/tracks/02KGBPy9mVdvo4dPXxt3h5,https://api.spotify.com/v1/audio-analysis/02KGBPy9mVdvo4dPXxt3h5,165448.0,4.0,afrobeats
1AVVencV5yF6KzISmmjUbg,Ghana Bounce,0.805,0.492,8.0,-9.283,1.0,0.236,0.351,5.65e-06,0.111,0.647,94.046,audio_features,1AVVencV5yF6KzISmmjUbg,spotify:track:1AVVencV5yF6KzISmmjUbg,https://api.spotify.com/v1/tracks/1AVVencV5yF6KzISmmjUbg,https://api.spotify.com/v1/audio-analysis/1AVVencV5yF6KzISmmjUbg,225384.0,4.0,afrobeats
0SjQBdIddPvKSWxr8vk6QX,Dumebi,0.923,0.657,3.0,-5.173,0.0,0.0605,0.199,0.00407,0.108,0.734,110.015,audio_features,0SjQBdIddPvKSWxr8vk6QX,spotify:track:0SjQBdIddPvKSWxr8vk6QX,https://api.spotify.com/v1/tracks/0SjQBdIddPvKSWxr8vk6QX,https://api.spotify.com/v1/audio-analysis/0SjQBdIddPvKSWxr8vk6QX,179775.0,4.0,afrobeats
5HqngsF3BE19077Ilnw7N5,Case,0.81,0.638,8.0,-4.778,1.0,0.0398,0.358,0.0,0.211,0.778,102.003,audio_features,5HqngsF3BE19077Ilnw7N5,spotify:track:5HqngsF3BE19077Ilnw7N5,https://api.spotify.com/v1/tracks/5HqngsF3BE19077Ilnw7N5,https://api.spotify.com/v1/audio-analysis/5HqngsF3BE19077Ilnw7N5,202449.0,4.0,afrobeats
7ytYzBHkEhgF8RPWjCITEB,Wololo,0.895,0.751,1.0,-6.373,0.0,0.0588,0.000294,0.0032,0.0524,0.768,126.053,audio_features,7ytYzBHkEhgF8RPWjCITEB,spotify:track:7ytYzBHkEhgF8RPWjCITEB,https://api.spotify.com/v1/tracks/7ytYzBHkEhgF8RPWjCITEB,https://api.spotify.com/v1/audio-analysis/7ytYzBHkEhgF8RPWjCITEB,390373.0,4.0,afrobeats
0ZaMQuEmdsGaKQOXtiqrHn,Yes/No,0.534,0.627,11.0,-5.526,1.0,0.0745,0.23,1.35e-05,0.127,0.781,128.796,audio_features,0ZaMQuEmdsGaKQOXtiqrHn,spotify:track:0ZaMQuEmdsGaKQOXtiqrHn,https://api.spotify.com/v1/tracks/0ZaMQuEmdsGaKQOXtiqrHn,https://api.spotify.com/v1/audio-analysis/0ZaMQuEmdsGaKQOXtiqrHn,247433.0,5.0,afrobeats
2vaVwhktMuNE2jcM2j1RxJ,Your Eyes (feat. Shekhinah),0.589,0.531,5.0,-9.225,0.0,0.0372,0.0231,5.45e-06,0.12,0.284,101.986,audio_features,2vaVwhktMuNE2jcM2j1RxJ,spotify:track:2vaVwhktMuNE2jcM2j1RxJ,https://api.spotify.com/v1/tracks/2vaVwhktMuNE2jcM2j1RxJ,https://api.spotify.com/v1/audio-analysis/2vaVwhktMuNE2jcM2j1RxJ,250175.0,4.0,afrobeats
3QjuJWCHmzJi8w3o6AT1Fq,Deja Vu,0.664,0.591,9.0,-8.082,1.0,0.234,0.0114,4.62e-06,0.104,0.207,67.45,audio_features,3QjuJWCHmzJi8w3o6AT1Fq,spotify:track:3QjuJWCHmzJi8w3o6AT1Fq,https://api.spotify.com/v1/tracks/3QjuJWCHmzJi8w3o6AT1Fq,https://api.spotify.com/v1/audio-analysis/3QjuJWCHmzJi8w3o6AT1Fq,208875.0,3.0,afrobeats
4A9say7qoHC3LJTFtK77CY,Caracara,0.791,0.67,4.0,-6.175,1.0,0.0703,0.0321,0.0,0.18,0.317,94.992,audio_features,4A9say7qoHC3LJTFtK77CY,spotify:track:4A9say7qoHC3LJTFtK77CY,https://api.spotify.com/v1/tracks/4A9say7qoHC3LJTFtK77CY,https://api.spotify.com/v1/audio-analysis/4A9say7qoHC3LJTFtK77CY,226321.0,4.0,afrobeats
6sAukzDGVFKv3Z6dF3pU9X,Vamos Ficar por Aqui,0.569,0.805,2.0,-4.947,0.0,0.134,0.225,1.17e-06,0.302,0.411,180.016,audio_features,6sAukzDGVFKv3Z6dF3pU9X,spotify:track:6sAukzDGVFKv3Z6dF3pU9X,https://api.spotify.com/v1/tracks/6sAukzDGVFKv3Z6dF3pU9X,https://api.spotify.com/v1/audio-analysis/6sAukzDGVFKv3Z6dF3pU9X,220360.0,4.0,afrobeats
5DJjnxVywFh45hCyy57PUZ,Windeck,0.804,0.858,9.0,-5.042,0.0,0.524,0.269,0.0,0.137,0.185,129.898,audio_features,5DJjnxVywFh45hCyy57PUZ,spotify:track:5DJjnxVywFh45hCyy57PUZ,https://api.spotify.com/v1/tracks/5DJjnxVywFh45hCyy57PUZ,https://api.spotify.com/v1/audio-analysis/5DJjnxVywFh45hCyy57PUZ,212924.0,4.0,afrobeats
6T0rdK1wZ4N1ZTaEBjuNG4,African Beauty,0.785,0.776,10.0,-3.031,1.0,0.128,0.171,0.000132,0.112,0.752,102.008,audio_features,6T0rdK1wZ4N1ZTaEBjuNG4,spotify:track:6T0rdK1wZ4N1ZTaEBjuNG4,https://api.spotify.com/v1/tracks/6T0rdK1wZ4N1ZTaEBjuNG4,https://api.spotify.com/v1/audio-analysis/6T0rdK1wZ4N1ZTaEBjuNG4,227987.0,4.0,afrobeats
16ugUgsT7NcNYmBIc0QUEg,Baba,0.766,0.867,4.0,-3.657,0.0,0.12,0.146,0.0,0.0719,0.809,110.096,audio_features,16ugUgsT7NcNYmBIc0QUEg,spotify:track:16ugUgsT7NcNYmBIc0QUEg,https://api.spotify.com/v1/tracks/16ugUgsT7NcNYmBIc0QUEg,https://api.spotify.com/v1/audio-analysis/16ugUgsT7NcNYmBIc0QUEg,196441.0,4.0,afrobeats
03ffaxt78GbqpZ0vfKrcyr,"Baddest (feat. Burna Boy, Khuli Chana & Yanga)",0.701,0.803,10.0,-3.912,0.0,0.313,0.073,0.0,0.0416,0.941,95.056,audio_features,03ffaxt78GbqpZ0vfKrcyr,spotify:track:03ffaxt78GbqpZ0vfKrcyr,https://api.spotify.com/v1/tracks/03ffaxt78GbqpZ0vfKrcyr,https://api.spotify.com/v1/audio-analysis/03ffaxt78GbqpZ0vfKrcyr,278200.0,4.0,afrobeats
3Gxold2xHisD55irEJ7du7,Eminado (feat. Don Jazzy),0.709,0.962,5.0,-1.383,0.0,0.0573,0.34,0.0,0.304,0.924,118.939,audio_features,3Gxold2xHisD55irEJ7du7,spotify:track:3Gxold2xHisD55irEJ7du7,https://api.spotify.com/v1/tracks/3Gxold2xHisD55irEJ7du7,https://api.spotify.com/v1/audio-analysis/3Gxold2xHisD55irEJ7du7,230253.0,4.0,afrobeats
0XQuWhRG7qD7OYHKsgt0BN,If,0.951,0.661,7.0,-2.678,0.0,0.0612,0.397,0.0,0.0686,0.926,104.997,audio_features,0XQuWhRG7qD7OYHKsgt0BN,spotify:track:0XQuWhRG7qD7OYHKsgt0BN,https://api.spotify.com/v1/tracks/0XQuWhRG7qD7OYHKsgt0BN,https://api.spotify.com/v1/audio-analysis/0XQuWhRG7qD7OYHKsgt0BN,237714.0,4.0,afrobeats
2twuWVm42q3E4okRqfv8U1,Nowo,0.793,0.721,11.0,-5.256,0.0,0.0905,0.237,2.94e-06,0.134,0.519,107.978,audio_features,2twuWVm42q3E4okRqfv8U1,spotify:track:2twuWVm42q3E4okRqfv8U1,https://api.spotify.com/v1/tracks/2twuWVm42q3E4okRqfv8U1,https://api.spotify.com/v1/audio-analysis/2twuWVm42q3E4okRqfv8U1,197851.0,4.0,afrobeats
1qNz5rynw3I9LU8uQRETsO,Iskaba,0.814,0.764,0.0,-7.944,0.0,0.053,0.0794,0.0174,0.0696,0.899,125.026,audio_features,1qNz5rynw3I9LU8uQRETsO,spotify:track:1qNz5rynw3I9LU8uQRETsO,https://api.spotify.com/v1/tracks/1qNz5rynw3I9LU8uQRETsO,https://api.spotify.com/v1/audio-analysis/1qNz5rynw3I9LU8uQRETsO,224680.0,4.0,afrobeats
6OHKaDnqCYIpFz28rc1cpE,Jeje,0.821,0.714,9.0,-6.057,0.0,0.062,0.157,7.1e-06,0.113,0.513,106.964,audio_features,6OHKaDnqCYIpFz28rc1cpE,spotify:track:6OHKaDnqCYIpFz28rc1cpE,https://api.spotify.com/v1/tracks/6OHKaDnqCYIpFz28rc1cpE,https://api.spotify.com/v1/audio-analysis/6OHKaDnqCYIpFz28rc1cpE,210077.0,4.0,afrobeats
5k2MvsbiwvZplNjKpDYoEd,Kwetu,0.489,0.779,1.0,-2.488,0.0,0.097,0.183,0.0,0.152,0.903,90.495,audio_features,5k2MvsbiwvZplNjKpDYoEd,spotify:track:5k2MvsbiwvZplNjKpDYoEd,https://api.spotify.com/v1/tracks/5k2MvsbiwvZplNjKpDYoEd,https://api.spotify.com/v1/audio-analysis/5k2MvsbiwvZplNjKpDYoEd,210312.0,3.0,afrobeats
0PdcsG2O7LVqYgeg3knbHx,Wo!!,0.862,0.543,4.0,-10.377,0.0,0.0795,0.467,0.0014,0.0931,0.961,129.016,audio_features,0PdcsG2O7LVqYgeg3knbHx,spotify:track:0PdcsG2O7LVqYgeg3knbHx,https://api.spotify.com/v1/tracks/0PdcsG2O7LVqYgeg3knbHx,https://api.spotify.com/v1/audio-analysis/0PdcsG2O7LVqYgeg3knbHx,195056.0,4.0,afrobeats
74p5X4wmokSAqOw6KwRArq,Ashawo,0.761,0.975,11.0,-0.18,1.0,0.0611,0.146,0.489,0.144,0.952,100.612,audio_features,74p5X4wmokSAqOw6KwRArq,spotify:track:74p5X4wmokSAqOw6KwRArq,https://api.spotify.com/v1/tracks/74p5X4wmokSAqOw6KwRArq,https://api.spotify.com/v1/audio-analysis/74p5X4wmokSAqOw6KwRArq,257751.0,4.0,afrobeats
5Vq2NGaB9ceeROuvx1yXKg,Said (Coke Studio Africa),0.793,0.607,11.0,-8.511,0.0,0.144,0.691,0.0,0.0601,0.564,103.033,audio_features,5Vq2NGaB9ceeROuvx1yXKg,spotify:track:5Vq2NGaB9ceeROuvx1yXKg,https://api.spotify.com/v1/tracks/5Vq2NGaB9ceeROuvx1yXKg,https://api.spotify.com/v1/audio-analysis/5Vq2NGaB9ceeROuvx1yXKg,218079.0,4.0,afrobeats
2ug1wgPfaC81qbLC3yOQex,Mama,0.855,0.592,9.0,-3.685,1.0,0.071,0.392,0.0,0.105,0.87,104.035,audio_features,2ug1wgPfaC81qbLC3yOQex,spotify:track:2ug1wgPfaC81qbLC3yOQex,https://api.spotify.com/v1/tracks/2ug1wgPfaC81qbLC3yOQex,https://api.spotify.com/v1/audio-analysis/2ug1wgPfaC81qbLC3yOQex,198504.0,4.0,afrobeats
0y7JsPpdF6D75aHOZK998j,Maradona,0.913,0.642,0.0,-6.541,1.0,0.0584,0.0411,0.0451,0.106,0.797,117.943,audio_features,0y7JsPpdF6D75aHOZK998j,spotify:track:0y7JsPpdF6D75aHOZK998j,https://api.spotify.com/v1/tracks/0y7JsPpdF6D75aHOZK998j,https://api.spotify.com/v1/audio-analysis/0y7JsPpdF6D75aHOZK998j,191192.0,4.0,afrobeats
